token,source_count,target_count,cosine_before,cosine_after,delta
broad,2426,814,0.050108461280105605,0.4050345854513111,0.3549261241712055
rebels,578,288,0.09777027430973062,0.407666508113596,0.3098962338038654
bailey,158,105,0.05281878025387385,0.40793314878685594,0.35511436853298206
swearing,265,119,0.05537603037836117,0.40878476804137664,0.3534087376630155
eddie,734,555,-0.012597932202347804,0.40997891381715595,0.42257684601950374
ridiculous,1260,410,-0.010081902866527374,0.4127716103247199,0.42285351319124725
riff,314,350,-0.06026309915816785,0.4127956277961248,0.47305872695429263
india,280,189,0.06082062150270748,0.4131837293756667,0.3523631078729592
lo,3359,1387,0.06841248284674831,0.41498841978731416,0.3465759369405659
mase,214,255,0.12674238335975874,0.4151117762086488,0.28836939284889007
represents,259,171,-0.09606297292362165,0.4172183825941948,0.5132813555178164
crippled,865,398,0.14467905076514714,0.41830343532202197,0.2736243845568748
nite,473,328,0.05861222960913334,0.41857911152523775,0.3599668819161044
nirvana,176,144,0.09711335670202405,0.42001587277650976,0.3229025160744857
candyman,259,191,0.19340583256856525,0.4200914895853341,0.22668565701676885
commission,253,122,0.06139960940539134,0.42249324586596654,0.3610936364605752
freakin,908,493,-0.05196689116591159,0.42282965144582607,0.47479654261173765
onyx,190,197,0.07631662376153227,0.4240972688245614,0.34778064506302914
capital,940,633,0.07916911158078965,0.42419236836829155,0.3450232567875019
b's,342,204,0.11034386146608367,0.4251735570733543,0.31482969560727064
rev,327,187,0.11343503118136776,0.425508840768365,0.3120738095869972
beep,1748,756,0.02365571414172965,0.42712006279416276,0.4034643486524331
pitch,1858,624,0.029440849028678783,0.42852492881645476,0.399084079787776
andy,523,347,0.03671599684092959,0.4289950420447044,0.3922790452037748
lik,413,211,0.011630234583476767,0.42909927451501617,0.4174690399315394
rumor,491,356,-0.024470918483762226,0.4303545707696588,0.454825489253421
declare,1102,434,0.043347823106227104,0.43051656601794064,0.38716874291171355
insomnia,222,110,0.013316459871904749,0.4327318030670697,0.41941534319516494
sync,320,151,0.05843130453345139,0.43302784467948896,0.37459654014603755
lady's,469,284,0.06656063682488417,0.4344643872528919,0.3679037504280077
post,2481,1020,-0.012927745821170566,0.43480386369757895,0.4477316095187495
napalm,442,155,0.014096521986616206,0.43508834128216556,0.42099181929554935
demonstration,192,112,-0.014121547582508491,0.43522296492682555,0.44934451250933405
dot,3063,874,0.004107019322676342,0.43578295995512223,0.4316759406324459
formula,519,205,0.018140197045500312,0.43631292613388356,0.41817272908838327
bade,137,104,0.021135515974713102,0.4365900401025667,0.4154545241278536
disregard,527,208,0.08923682983397664,0.43795478442781305,0.3487179545938364
saint,2637,1337,0.10314451616320158,0.43811183851735547,0.3349673223541539
pepper,507,271,0.017399902355549952,0.43841559364787075,0.4210156912923208
chameleon,286,154,0.03430723940503182,0.4393363732240965,0.4050291338190647
uk,400,111,0.05734960836042602,0.4393624765176217,0.3820128681571957
psychic,567,323,0.17412699568951817,0.4396733420125265,0.26554634632300833
jimi,235,133,0.08819055586663524,0.4400608964160747,0.35187034054943944
dub,2082,1161,-0.06031481856087778,0.44038510540024295,0.5006999239611207
scarecrow,429,355,0.13192295571783436,0.4417350358401132,0.30981208012227884
fudge,181,136,-0.03862266460138407,0.4437808992398931,0.4824035638412772
kool,983,665,-0.008846145277933978,0.4444591165063983,0.4533052617843323
suga,619,263,0.10118303036713527,0.444945524202225,0.3437624938350897
specially,282,130,0.06612850126960815,0.4457654280694707,0.3796369267998626
gross,348,154,-0.030580898653641258,0.44583970649830346,0.47642060515194473
secretly,657,216,0.1706409996350132,0.44592303393104804,0.2752820342960348
sandy,489,305,0.08248455456561435,0.4459293407846244,0.36344478621901
caesar,407,186,0.15393362057448592,0.4468869526070314,0.2929533320325455
mellow,949,717,0.0026086703538680603,0.4478410424694056,0.4452323721155375
mojo,376,261,0.14964598163379714,0.448492898834065,0.2988469172002679
vice,1263,663,-0.012398222771017913,0.44916688437575314,0.46156510714677107
biscuit,427,236,0.1128770481183198,0.44990179747489273,0.3370247493565729
