token,source_count,target_count,cosine_before,cosine_after,delta
gin,1962,1276,0.014206297629570624,0.667261339472982,0.6530550418434115
purpose,3879,1269,0.03722822004162054,0.6001789825308503,0.5629507624892298
core,3054,1262,0.010374485953409084,0.6004786467013907,0.5901041607479817
sits,2490,1257,0.15904193136446457,0.7507359341270324,0.5916940027625679
punks,1253,1305,0.08793083252409126,0.5812939920263533,0.49336315950226206
righteous,2770,1243,0.10698349534126539,0.5217296773932052,0.4147461820519398
talks,2217,1238,0.044537490109842634,0.6282051126445337,0.5836676225346911
foreign,2685,1230,0.09595176452428354,0.615050146222269,0.5190983816979854
flew,2412,1225,0.1260768580036038,0.6969601507607583,0.5708832927571545
sudden,2206,1214,0.1614340750141948,0.6066255065315288,0.445191431517334
backs,2599,1210,-0.011375477494544775,0.6698859184228243,0.6812613959173691
patience,3474,1198,-0.01490379150864646,0.6131012379016803,0.6280050294103268
bride,2023,1193,0.0341223572160083,0.5600931488202515,0.5259707916042432
platinum,3086,1187,0.0008111581529752152,0.6611563863699167,0.6603452282169415
paul,2472,1180,0.025321822364235868,0.39495107220148307,0.3696292498372472
stomach,3192,1174,0.09261498899649862,0.625415045920576,0.5328000569240774
ex,2679,1169,0.05448589258348029,0.4512130169347894,0.3967271243513091
pissed,2687,1167,0.09168253555556242,0.618816613506646,0.5271340779510836
dub,2082,1161,-0.06031481856087778,0.44038510540024295,0.5006999239611207
regrets,3787,1155,0.1439513982574173,0.6293749693020003,0.485423571044583
preacher,1931,1146,0.0643058245199277,0.6328630561685726,0.5685572316486449
hopeless,3094,1137,0.09152312029823936,0.5033560976341922,0.4118329773359528
colours,2301,1127,-0.004405402488923044,0.6775811553435214,0.6819865578324444
sung,2416,1121,-0.04360461885945298,0.6570995554227879,0.7007041742822409
alley,1740,1116,0.010157671811859786,0.5200260378586453,0.5098683660467855
summertime,2523,1109,-0.04118690598880423,0.5109372185093393,0.5521241244981435
shelf,2223,1104,-0.015127953844302005,0.6811454136624165,0.6962733675067185
pretending,3015,1098,0.09964017371903851,0.6063444634758309,0.5067042897567924
loser,2027,1094,0.1093054807673295,0.6082546210753009,0.49894914030797144
weird,2279,1089,0.09188218238451544,0.5516823170168795,0.4598001346323641
feast,2644,1083,0.07077504116678586,0.7012503877393073,0.6304753465725214
san,1940,1080,0.09198968981016131,0.47124090047193967,0.37925121066177836
feeding,2853,1072,0.09624493906424068,0.5922069687839172,0.4959620297196765
fore,2781,1067,0.11704166589286441,0.567468967964478,0.4504273020716136
information,1838,1063,0.1177748096469304,0.6718732676341945,0.5540984579872641
killers,2554,1058,0.0015510785024588011,0.5599336306878137,0.5583825521853548
hitting,2159,1053,0.029810906881033904,0.6161017192725771,0.5862908123915431
lungs,4790,1049,0.12862556408926798,0.7274235205613008,0.5987979564720328
sickness,2689,1043,0.056649032639410256,0.577881039596847,0.5212320069574368
wounded,1989,1039,0.13519701265353168,0.6272333623182013,0.4920363496646696
louder,2758,1031,0.13894558833032486,0.7289192534739661,0.5899736651436412
al,2156,1027,-0.08256115739929301,0.4846878948189565,0.5672490522182495
post,2481,1020,-0.012927745821170566,0.43480386369757895,0.4477316095187495
equal,2037,1016,0.2014853914393206,0.5408871951338179,0.3394018036944973
grill,2842,1009,0.02640206056171619,0.5745248622720996,0.5481228017103834
awful,2273,1005,0.0832696977602877,0.5608519884172793,0.47758229065699165
spite,2173,996,0.12998301943259155,0.5535674486916693,0.42358442925907774
mama's,1468,991,0.07249624365212229,0.5652567150952534,0.4927604714431312
boot,1299,986,0.07901526039899734,0.4806617340039274,0.4016464736049301
facing,2653,979,0.029281103242984635,0.6566887047648348,0.6274076015218502
cook,2835,974,0.0668572069327442,0.6791243589347009,0.6122671520019567
reminisce,973,995,0.04354695451595966,0.6113041317643251,0.5677571772483654
pumpin,1184,969,0.028098525284181913,0.6109942169841172,0.5828956916999353
corn,1655,964,0.08114904231357814,0.5198498618144712,0.4387008195008931
halls,1939,960,0.11529367953049996,0.617987599847822,0.5026939203173221
blessing,2574,955,0.07832200972304695,0.574462636451668,0.496140626728621
nations,2062,950,-0.0477883296353713,0.6315579898006571,0.6793463194360284
whoever,2086,945,0.19622796573846388,0.5557826220475315,0.3595546563090676
arrived,1985,940,0.06538217721975503,0.6993728446215297,0.6339906674017747
support,2329,937,0.013127208978216294,0.5951844127742129,0.5820572037959966
female,1567,934,0.08981920951669756,0.4852958324583717,0.3954766229416742
whats,3314,928,0.12938794898183542,0.6041270956811526,0.4747391466993172
bangin,2131,925,0.05485667030336732,0.610447614020813,0.5555909437174458
gentlemen,2157,921,0.09018915464388096,0.6116053072422433,0.5214161525983623
wonders,1828,918,0.01762464264260269,0.5897505017020174,0.5721258590594147
sticky,1961,914,-0.10211594070047453,0.601528846328641,0.7036447870291156
swingin,1037,911,0.09913936952154777,0.633615764831222,0.5344763953096742
notes,2371,907,0.0519314619877268,0.6474282259662707,0.5954967639785439
holla,6393,903,-0.02593792752456217,0.6307645072372939,0.6567024347618561
