rank,token,left_count,right_count,min_count,sum_count
1716,birth,395,747,395,1142
1717,cotton,511,395,395,906
1718,bass,394,1588,394,1982
1719,bodies,394,1156,394,1550
1720,sinking,394,554,394,948
1721,lion,394,500,394,894
1722,bloody,393,1028,393,1421
1723,tracks,393,670,393,1063
1724,bitch,392,1872,392,2264
1725,drum,392,1066,392,1458
1726,believed,392,814,392,1206
1727,admit,392,742,392,1134
1728,im,392,608,392,1000
1729,board,392,441,392,833
1730,either,391,798,391,1189
1731,lane,391,731,391,1122
1732,becomes,390,739,390,1129
1733,warmth,390,456,390,846
1734,afford,389,552,389,941
1735,worn,388,551,388,939
1736,coal,410,388,388,798
1737,circles,387,791,387,1178
1738,mend,387,675,387,1062
1739,pen,387,582,387,969
1740,farewell,457,387,387,844
1741,steps,386,904,386,1290
1742,flew,497,386,386,883
1743,shoe,386,409,386,795
1744,burns,385,1364,385,1749
1745,hurting,385,813,385,1198
1746,dont,385,641,385,1026
1747,trail,385,627,385,1012
1748,page,384,911,384,1295
1749,dat,384,840,384,1224
1750,ashes,383,724,383,1107
1751,spare,383,605,383,988
1752,remains,382,920,382,1302
1753,justice,382,816,382,1198
1754,praying,382,708,382,1090
1755,finding,381,780,381,1161
1756,notice,381,736,381,1117
1757,gang,381,704,381,1085
1758,border,381,549,381,930
1759,easily,380,748,380,1128
1760,watchin,380,550,380,930
1761,drives,379,866,379,1245
1762,roller,568,379,379,947
1763,worst,378,694,378,1072
1764,charlie,378,457,378,835
1765,dew,501,377,377,878
1766,tom,377,404,377,781
1767,honky,616,376,376,992
1768,speaking,376,535,376,911
1769,float,376,461,376,837
1770,local,376,438,376,814
1771,fake,375,844,375,1219
1772,card,375,664,375,1039
1773,dah,640,375,375,1015
1774,twelve,375,474,375,849
1775,unknown,374,881,374,1255
1776,soldiers,374,804,374,1178
1777,careful,374,697,374,1071
1778,staying,374,667,374,1041
1779,hearing,374,642,374,1016
1780,heroes,373,904,373,1277
1781,hammer,373,752,373,1125
1782,victim,372,1280,372,1652
1783,keepin,372,531,372,903
1784,cats,371,708,371,1079
1785,aware,371,501,371,872
1786,boo,385,371,371,756
1787,yah,370,512,370,882
1788,leading,369,696,369,1065
1789,rains,369,499,369,868
1790,fellas,368,694,368,1062
1791,indian,385,368,368,753
1792,hunger,367,1050,367,1417
1793,revolution,367,716,367,1083
1794,cigarette,367,633,367,1000
1795,teacher,366,856,366,1222
1796,size,366,751,366,1117
1797,birthday,366,628,366,994
1798,slipped,365,614,365,979
1799,holler,389,365,365,754
1800,heal,364,780,364,1144
1801,solid,364,689,364,1053
1802,shelf,363,529,363,892
1803,form,362,844,362,1206
1804,works,362,824,362,1186
1805,herself,362,540,362,902
1806,ships,362,459,362,821
1807,dey,361,429,361,790
1808,unkind,361,406,361,767
1809,hidden,360,885,360,1245
1810,figure,360,806,360,1166
1811,bobby,652,360,360,1012
1812,jealous,359,769,359,1128
1813,themselves,359,698,359,1057
1814,packed,359,580,359,939
1815,mud,359,446,359,805
1816,despair,358,731,358,1089
1817,du,658,358,358,1016
1818,surprised,358,539,358,897
1819,crack,357,1623,357,1980
1820,longing,357,662,357,1019
1821,cheek,357,611,357,968
1822,cared,357,594,357,951
1823,steppin,357,500,357,857
1824,maker,357,419,357,776
1825,divine,356,783,356,1139
1826,sooner,356,618,356,974
1827,sheep,356,520,356,876
1828,toy,355,975,355,1330
1829,club,355,837,355,1192
1830,drums,355,641,355,996
1831,decided,355,547,355,902
1832,memphis,355,371,355,726
1833,ugly,354,1003,354,1357
1834,marching,354,725,354,1079
1835,rock'n,374,354,354,728
1836,buried,352,671,352,1023
1837,followed,352,509,352,861
1838,groovin,351,407,351,758
1839,leg,350,572,350,922
1840,ended,350,565,350,915
1841,shown,350,496,350,846
1842,singer,375,350,350,725
1843,sue,370,350,350,720
1844,underground,349,1028,349,1377
1845,march,348,649,348,997
1846,shock,347,1452,347,1799
1847,generation,347,685,347,1032
1848,aching,347,521,347,868
1849,shinin,483,347,347,830
1850,moan,347,398,347,745
1851,test,346,1253,346,1599
1852,tease,346,834,346,1180
1853,illusion,346,809,346,1155
1854,easier,346,523,346,869
1855,imagination,345,946,345,1291
1856,mistakes,345,795,345,1140
1857,bank,345,754,345,1099
1858,onto,345,619,345,964
1859,tail,345,586,345,931
1860,sympathy,344,507,344,851
1861,sam,344,435,344,779
1862,bigger,343,864,343,1207
1863,rubber,343,573,343,916
1864,cherry,343,431,343,774
1865,cash,341,1471,341,1812
1866,heartbeat,341,1403,341,1744
1867,melt,341,883,341,1224
1868,fooled,341,596,341,937
1869,leader,341,492,341,833
1870,dim,341,455,341,796
1871,needing,340,459,340,799
1872,smooth,339,1018,339,1357
1873,talks,339,718,339,1057
1874,matters,339,669,339,1008
1875,pretending,339,607,339,946
1876,honest,339,568,339,907
1877,penny,339,431,339,770
1878,bam,338,725,338,1063
1879,stays,337,685,337,1022
1880,heels,337,655,337,992
1881,sets,337,606,337,943
1882,fed,337,569,337,906
1883,choo,404,337,337,741
1884,month,337,370,337,707
1885,doll,336,931,336,1267
1886,serve,335,717,335,1052
1887,flows,335,544,335,879
1888,drank,335,434,335,769
1889,neither,335,433,335,768
1890,shoulders,335,433,335,768
1891,breakfast,335,423,335,758
1892,trick,334,789,334,1123
1893,energy,334,731,334,1065
1894,toys,334,642,334,976
1895,hollow,334,476,334,810
1896,hooked,333,578,333,911
1897,lover's,333,570,333,903
1898,gee,333,561,333,894
1899,fa,333,516,333,849
1900,peaceful,371,333,333,704
1901,gin,333,338,333,671
1902,woh,332,695,332,1027
1903,heaven's,332,684,332,1016
1904,weeping,383,332,332,715
1905,fuck,331,2876,331,3207
1906,third,331,734,331,1065
1907,kicks,331,462,331,793
1908,traveling,445,331,331,776
1909,rainbows,365,331,331,696
1910,listened,352,331,331,683
1911,frozen,330,752,330,1082
1912,knockin,329,521,329,850
1913,realized,329,520,329,849
1914,papers,329,484,329,813
1915,treasure,328,787,328,1115
1916,pulling,328,703,328,1031
1917,bold,328,593,328,921
1918,towards,328,550,328,878
1919,ill,327,849,327,1176
1920,wrap,327,670,327,997
1921,accept,327,584,327,911
1922,george,327,543,327,870
1923,emptiness,327,486,327,813
1924,goodness,331,327,327,658
1925,wears,326,573,326,899
1926,familiar,326,551,326,877
1927,whip,325,752,325,1077
1928,conversation,324,682,324,1006
1929,eating,324,615,324,939
1930,grin,324,438,324,762
1931,spanish,324,402,324,726
1932,dues,365,324,324,689
1933,lace,324,364,324,688
1934,strike,323,1022,323,1345
1935,following,323,711,323,1034
1936,prayed,323,341,323,664
1937,sink,322,707,322,1029
1938,affection,322,581,322,903
1939,appear,322,557,322,879
1940,pushed,321,624,321,945
1941,everytime,320,672,320,992
1942,dinner,320,597,320,917
1943,false,319,660,319,979
1944,teenage,319,537,319,856
1945,rides,319,497,319,816
1946,bomb,318,1428,318,1746
1947,sensation,318,792,318,1110
1948,image,318,668,318,986
1949,bullet,318,651,318,969
1950,pour,318,638,318,956
1951,completely,318,585,318,903
1952,music's,318,482,318,800
1953,stealing,318,465,318,783
1954,prince,317,901,317,1218
1955,ll,317,575,317,892
1956,footsteps,317,515,317,832
1957,cheer,317,470,317,787
1958,chicago,405,317,317,722
1959,fellow,337,317,317,654
1960,stupid,315,1701,315,2016
1961,throat,315,704,315,1019
1962,pound,315,701,315,1016
1963,pink,315,664,315,979
1964,wipe,315,656,315,971
1965,concrete,315,523,315,838
1966,cake,315,498,315,813
1967,tomorrow's,315,407,315,722
1968,marie,335,315,315,650
1969,trash,314,814,314,1128
1970,hits,314,782,314,1096
1971,seeds,314,595,314,909
1972,bump,473,314,314,787
1973,other's,314,460,314,774
1974,lit,313,542,313,855
1975,bible,313,522,313,835
1976,jukebox,313,331,313,644
1977,poison,312,976,312,1288
1978,sword,312,761,312,1073
1979,sort,312,542,312,854
1980,knocked,312,479,312,791
1981,piano,446,312,312,758
1982,fan,312,407,312,719
1983,sails,343,312,312,655
1984,flag,311,672,311,983
1985,chill,310,1149,310,1459
1986,slipping,310,692,310,1002
1987,rub,310,632,310,942
1988,traffic,310,443,310,753
1989,wonderin,310,389,310,699
1990,groovy,382,310,310,692
1991,indeed,310,349,310,659
1992,kicked,309,510,309,819
1993,anger,308,944,308,1252
1994,charm,308,592,308,900
1995,should've,308,559,308,867
1996,gentlemen,308,422,308,730
1997,climbing,308,416,308,724
1998,hadn't,355,308,308,663
1999,fault,307,546,307,853
2000,belly,307,479,307,786
2001,mail,307,410,307,717
2002,fifteen,307,379,307,686
2003,willie,373,307,307,680
2004,beats,306,1404,306,1710
2005,darkest,306,682,306,988
2006,ancient,306,653,306,959
2007,match,306,618,306,924
2008,saving,306,528,306,834
2009,biggest,306,452,306,758
2010,mist,306,429,306,735
2011,castle,306,399,306,705
2012,curse,305,807,305,1112
2013,sins,305,718,305,1023
2014,breathing,305,670,305,975
2015,wars,305,660,305,965
2016,pouring,305,565,305,870
2017,palm,305,509,305,814
2018,saint,305,500,305,805
2019,ordinary,305,497,305,802
2020,barely,305,479,305,784
2021,bride,305,477,305,782
2022,cook,305,398,305,703
2023,innocent,304,1176,304,1480
2024,zone,304,1149,304,1453
2025,religion,304,632,304,936
2026,stoned,486,304,304,790
2027,champagne,304,454,304,758
2028,tonk,425,304,304,729
2029,relax,303,799,303,1102
2030,gates,303,681,303,984
2031,destroy,302,1030,302,1332
2032,shades,302,521,302,823
2033,months,302,422,302,724
2034,lick,301,641,301,942
2035,coo,301,488,301,789
2036,zion,405,301,301,706
2037,sore,301,383,301,684
2038,worlds,300,790,300,1090
2039,embrace,300,605,300,905
2040,pace,300,577,300,877
2041,thrown,300,545,300,845
2042,ages,300,459,300,759
2043,frightened,299,555,299,854
2044,broadway,299,393,299,692
2045,african,299,387,299,686
2046,pearl,299,338,299,637
2047,sleepin,418,298,298,716
2048,dusty,351,298,298,649
2049,throne,297,650,297,947
2050,thou,297,573,297,870
2051,denied,297,543,297,840
2052,horizon,297,492,297,789
2053,salt,297,469,297,766
2054,tore,297,442,297,739
2055,add,297,440,297,737
2056,cocaine,297,417,297,714
2057,pressure,296,1144,296,1440
2058,modern,296,1027,296,1323
2059,crash,296,754,296,1050
2060,england,296,611,296,907
2061,railroad,523,296,296,819
2062,lake,296,473,296,769
2063,amazing,296,467,296,763
2064,bridges,296,466,296,762
2065,rum,296,432,296,728
2066,county,375,296,296,671
2067,hopin,296,340,296,636
2068,attention,295,1087,295,1382
2069,visions,295,705,295,1000
2070,drowning,295,584,295,879
2071,father's,295,529,295,824
2072,time's,295,441,295,736
2073,bleed,294,1149,294,1443
2074,sacrifice,294,988,294,1282
2075,guard,294,535,294,829
2076,stomp,294,515,294,809
2077,eternal,293,763,293,1056
2078,heavens,293,589,293,882
2079,starlight,293,415,293,708
2080,hum,348,293,293,641
2081,discover,292,576,292,868
2082,waking,292,532,292,824
2083,else's,292,489,292,781
2084,jingle,292,427,292,719
2085,bom,420,292,292,712
2086,lou,330,292,292,622
2087,wandering,292,323,292,615
2088,day's,292,307,292,599
2089,pages,291,512,291,803
2090,liked,291,450,291,741
2091,perfume,291,433,291,724
2092,picking,291,423,291,714
2093,tricks,290,641,290,931
2094,cities,290,528,290,818
2095,maria,327,290,290,617
2096,society,289,839,289,1128
2097,daily,289,479,289,768
2098,bush,289,457,289,746
2099,trains,289,410,289,699
2100,beep,289,406,289,695
2101,jean,289,329,289,618
2102,cowboys,289,291,289,580
2103,thick,288,564,288,852
2104,important,288,562,288,850
2105,fruit,288,472,288,760
2106,spending,288,422,288,710
2107,tenderness,288,422,288,710
2108,setting,288,381,288,669
2109,sailed,288,311,288,599
2110,split,287,642,287,929
2111,mississippi,495,287,287,782
2112,layin,291,287,287,578
2113,slips,286,470,286,756
2114,purple,286,456,286,742
2115,who'd,286,314,286,600
2116,summer's,286,307,286,593
2117,hee,285,1250,285,1535
2118,heartbreak,285,833,285,1118
2119,chosen,285,690,285,975
2120,president,285,475,285,760
2121,velvet,285,374,285,659
2122,hurtin,285,306,285,591
2123,deserve,284,753,284,1037
2124,reflection,284,510,284,794
2125,ups,348,284,284,632
2126,sixty,301,284,284,585
2127,murder,283,1162,283,1445
2128,annie,283,632,283,915
2129,bedroom,283,615,283,898
2130,hears,283,545,283,828
2131,jamaica,283,501,283,784
2132,circus,283,394,283,677
2133,sho,298,283,283,581
2134,excuse,282,710,282,992
2135,ate,282,403,282,685
2136,kinds,282,353,282,635
2137,prisoner,281,651,281,932
2138,bob,281,562,281,843
2139,disgrace,281,466,281,747
2140,drinks,281,409,281,690
2141,um,281,362,281,643
2142,spoon,281,292,281,573
2143,attack,280,1879,280,2159
2144,georgia,662,280,280,942
2145,echo,280,548,280,828
2146,monster,280,457,280,737
2147,cloudy,349,280,280,629
2148,ninety,280,325,280,605
2149,emotions,279,918,279,1197
2150,spark,279,739,279,1018
2151,rocket,279,512,279,791
2152,oil,279,480,279,759
2153,everlasting,278,619,278,897
2154,fuss,278,484,278,762
2155,passes,278,447,278,725
2156,astray,278,423,278,701
2157,seeking,278,371,278,649
2158,faced,278,336,278,614
2159,total,277,670,277,947
2160,thief,277,629,277,906
2161,parade,277,499,277,776
2162,laughs,277,462,277,739
2163,husband,277,334,277,611
2164,june,289,277,277,566
2165,knowin,278,277,277,555
2166,louder,276,749,276,1025
2167,depend,276,492,276,768
2168,bah,276,427,276,703
2169,erase,276,405,276,681
2170,aha,276,338,276,614
2171,charms,275,413,275,688
2172,complain,275,406,275,681
2173,yeh,275,356,275,631
2174,colour,274,707,274,981
2175,forth,274,593,274,867
2176,curtain,274,498,274,772
2177,shiny,274,471,274,745
2178,laughin,290,274,274,564
2179,metal,273,1645,273,1918
2180,lust,273,1069,273,1342
2181,hesitate,273,642,273,915
2182,united,273,640,273,913
2183,paris,273,542,273,815
2184,clearly,273,399,273,672
2185,patience,273,308,273,581
2186,records,272,761,272,1033
2187,shattered,272,627,272,899
2188,adore,272,615,272,887
2189,creation,272,595,272,867
2190,famous,272,506,272,778
2191,seventeen,272,466,272,738
2192,whispered,272,402,272,674
2193,fiddle,366,272,272,638
2194,cell,271,554,271,825
2195,inspiration,271,511,271,782
2196,engine,271,460,271,731
2197,mothers,271,414,271,685
2198,shack,271,335,271,606
2199,kissin,271,323,271,594
2200,noon,271,311,271,582
2201,tuesday,271,305,271,576
2202,believer,271,274,271,545
2203,freeze,270,720,270,990
2204,faithful,270,621,270,891
2205,winning,270,589,270,859
2206,drawn,270,517,270,787
2207,struck,270,515,270,785
2208,ch,270,475,270,745
2209,reply,270,403,270,673
2210,senses,269,646,269,915
2211,dynamite,269,566,269,835
2212,conscience,269,548,269,817
2213,hips,269,476,269,745
2214,haze,269,370,269,639
2215,strain,269,358,269,627
2216,satin,291,269,269,560
2217,beggin,269,285,269,554
2218,tearing,268,694,268,962
2219,foreign,268,678,268,946
2220,dice,268,572,268,840
2221,twilight,268,556,268,824
2222,itself,268,515,268,783
2223,weeks,268,484,268,752
2224,glance,268,471,268,739
2225,worries,268,397,268,665
2226,tiger,268,368,268,636
2227,resist,267,1029,267,1296
2228,selling,267,457,267,724
2229,tin,267,389,267,656
2230,yesterday's,267,334,267,601
2231,linger,312,267,267,579
2232,chest,266,682,266,948
2233,extra,266,422,266,688
2234,greet,295,266,266,561
2235,nasty,265,1016,265,1281
2236,plant,265,421,265,686
2237,system,264,1121,264,1385
2238,rooms,264,454,264,718
2239,hug,264,379,264,643
2240,cling,264,343,264,607
2241,village,264,284,264,548
2242,grip,263,593,263,856
2243,loaded,263,577,263,840
2244,liberty,263,440,263,703
2245,lifted,263,310,263,573
2246,tip,262,870,262,1132
2247,toast,262,388,262,650
2248,pardon,262,341,262,603
2249,kindness,326,262,262,588
2250,sale,261,536,261,797
2251,exist,261,531,261,792
2252,smoking,261,497,261,758
2253,due,261,475,261,736
2254,paying,261,320,261,581
2255,toward,261,300,261,561
2256,scratch,260,922,260,1182
2257,idea,260,719,260,979
2258,chick,260,353,260,613
2259,suitcase,260,286,260,546
2260,spirits,259,587,259,846
2261,bored,259,569,259,828
2262,yi,259,568,259,827
2263,nighttime,259,353,259,612
2264,butterfly,259,339,259,598
2265,sweetness,259,312,259,571
2266,thang,293,259,259,552
2267,private,258,1045,258,1303
2268,killer,258,967,258,1225
2269,swallow,258,533,258,791
2270,allow,258,333,258,591
2271,winding,258,280,258,538
2272,throwing,257,453,257,710
2273,paul,257,422,257,679
2274,fashioned,315,257,257,572
2275,rope,256,689,256,945
2276,roar,256,631,256,887
2277,success,256,626,256,882
2278,dropped,256,579,256,835
2279,cute,256,549,256,805
2280,china,256,519,256,775
2281,balls,256,443,256,699
2282,colours,256,443,256,699
2283,jenny,256,302,256,558
2284,rage,255,1008,255,1263
2285,victory,255,930,255,1185
2286,bills,255,558,255,813
2287,shouting,255,438,255,693
2288,bees,255,269,255,524
2289,uptight,268,255,255,523
2290,saddle,266,255,255,521
2291,girl's,254,730,254,984
2292,wolf,254,708,254,962
2293,health,254,421,254,675
2294,claus,254,357,254,611
2295,range,254,305,254,559
2296,sheets,253,655,253,908
2297,toe,253,643,253,896
2298,excited,253,618,253,871
2299,whispering,253,409,253,662
2300,lullaby,253,273,253,526
2301,animal,252,937,252,1189
2302,temptation,252,747,252,999
2303,neighborhood,252,590,252,842
2304,keys,252,538,252,790
2305,usa,252,355,252,607
2306,crowded,251,436,251,687
2307,rhymes,250,2094,250,2344
2308,trapped,250,837,250,1087
2309,numbers,250,623,250,873
2310,bunch,250,580,250,830
2311,english,250,521,250,771
2312,busted,250,349,250,599
2313,handsome,250,347,250,597
2314,slippin,250,314,250,564
2315,hid,250,288,250,538
2316,symphony,251,250,250,501
2317,dangerous,249,1395,249,1644
2318,speaks,249,493,249,742
2319,factory,249,480,249,729
2320,mixed,249,475,249,724
2321,ev'ry,413,249,249,662
2322,aboard,249,388,249,637
2323,fades,248,566,248,814
2324,sudden,248,541,248,789
2325,connection,248,463,248,711
2326,prayers,248,461,248,709
2327,heed,248,391,248,639
2328,clay,248,311,248,559
2329,nightmare,247,1084,247,1331
2330,language,247,692,247,939
2331,witness,247,573,247,820
2332,chose,247,441,247,688
2333,swore,247,371,247,618
2334,sting,247,352,247,599
2335,grooving,247,273,247,520
2336,winter's,266,247,247,513
2337,untrue,251,247,247,498
2338,fucking,246,1575,246,1821
2339,virgin,246,439,246,685
2340,arrive,246,374,246,620
2341,union,246,367,246,613
2342,slept,246,348,246,594
2343,childhood,246,318,246,564
2344,bent,246,306,246,552
2345,gloom,246,301,246,547
2346,rabbit,246,275,246,521
2347,breakdown,245,561,245,806
2348,millions,245,555,245,800
2349,mankind,245,478,245,723
2350,magical,245,401,245,646
2351,misty,369,245,245,614
2352,queens,245,364,245,609
2353,rare,245,347,245,592
2354,mars,245,341,245,586
2355,thumb,254,244,244,498
2356,deliver,243,510,243,753
2357,separate,243,460,243,703
2358,cruise,243,432,243,675
2359,returning,243,308,243,551
2360,mrs,304,243,243,547
2361,social,242,519,242,761
2362,upset,242,443,242,685
2363,fog,242,328,242,570
2364,gathered,242,318,242,560
2365,eleven,242,306,242,548
2366,april,255,242,242,497
2367,fashion,241,880,241,1121
2368,bleeding,241,699,241,940
2369,sharp,241,644,241,885
2370,guaranteed,241,620,241,861
2371,houses,241,451,241,692
2372,slick,241,446,241,687
2373,wonders,241,420,241,661
2374,ceiling,241,416,241,657
2375,whom,241,410,241,651
2376,caused,241,314,241,555
2377,involved,241,275,241,516
2378,boats,241,247,241,488
2379,ruin,240,428,240,668
2380,eve,240,416,240,656
2381,missin,240,398,240,638
2382,fore,290,240,240,530
2383,headin,240,248,240,488
2384,rescue,239,662,239,901
2385,lamb,239,646,239,885
2386,switch,239,572,239,811
2387,uptown,239,495,239,734
2388,latest,239,475,239,714
2389,echoes,239,447,239,686
2390,meeting,239,419,239,658
2391,people's,239,329,239,568
2392,cheating,239,302,239,541
2393,badly,239,260,239,499
2394,fare,240,239,239,479
2395,tales,238,492,238,730
2396,rotten,238,377,238,615
2397,cigarettes,238,340,238,578
2398,especially,238,327,238,565
2399,glowing,238,315,238,553
2400,wished,238,307,238,545
2401,how's,240,238,238,478
2402,cage,237,681,237,918
2403,enter,237,573,237,810
2404,sway,237,453,237,690
2405,halfway,237,286,237,523
2406,vine,247,237,237,484
2407,type,236,762,236,998
2408,dong,236,411,236,647
2409,drops,236,377,236,613
2410,strife,236,283,236,519
2411,superstar,278,236,236,514
2412,western,235,398,235,633
2413,rio,235,350,235,585
2414,yay,235,313,235,548
2415,ling,235,278,235,513
2416,pickin,277,235,235,512
2417,carrying,235,270,235,505
2418,li,251,235,235,486
2419,sow,235,235,235,470
2420,understands,234,354,234,588
2421,pushin,234,289,234,523
2422,lady's,234,243,234,477
2423,confess,233,580,233,813
2424,david,233,445,233,678
2425,swinging,233,356,233,589
2426,fairy,233,277,233,510
2427,spinnin,233,255,233,488
2428,weakness,232,449,232,681
2429,surround,232,430,232,662
2430,miracles,232,396,232,628
2431,yearning,232,379,232,611
2432,pills,232,373,232,605
2433,notion,232,314,232,546
2434,bloom,309,232,232,541
2435,bust,231,1090,231,1321
2436,charge,231,491,231,722
2437,jumpin,231,349,231,580
2438,beans,231,245,231,476
2439,pushing,230,823,230,1053
2440,ignore,230,778,230,1008
2441,swimming,230,552,230,782
2442,lunch,230,448,230,678
2443,wound,230,438,230,668
2444,travelling,259,230,230,489
2445,trap,229,615,229,844
2446,hush,229,474,229,703
2447,stranded,229,389,229,618
2448,signed,229,271,229,500
2449,fred,257,229,229,486
2450,jesse,229,246,229,475
2451,mention,228,544,228,772
2452,caress,228,407,228,635
2453,lands,228,379,228,607
2454,narrow,228,324,228,552
2455,taxi,228,317,228,545
2456,pat,228,266,228,494
2457,highest,227,559,227,786
2458,meets,227,454,227,681
2459,finished,227,443,227,670
2460,fox,227,360,227,587
2461,hound,304,227,227,531
2462,outlaw,227,302,227,529
2463,gladly,227,262,227,489
2464,keeper,227,248,227,475
2465,stumble,226,495,226,721
2466,dances,226,363,226,589
2467,wondered,226,359,226,585
2468,buffalo,226,279,226,505
2469,neath,245,226,226,471
2470,hook,225,562,225,787
2471,receive,225,537,225,762
2472,almighty,225,435,225,660
2473,wealth,225,419,225,644
2474,steam,225,385,225,610
2475,noticed,225,349,225,574
2476,vote,224,521,224,745
2477,laws,224,510,224,734
2478,parts,224,397,224,621
2479,sticks,224,359,224,583
2480,superman,270,224,224,494
2481,cuz,223,939,223,1162
2482,nerve,223,497,223,720
2483,sack,223,335,223,558
2484,wishes,222,492,222,714
2485,clever,222,489,222,711
2486,witch,222,443,222,665
2487,rejoice,222,440,222,662
2488,proof,222,431,222,653
2489,pockets,222,402,222,624
2490,tumbling,222,374,222,596
2491,leaf,222,301,222,523
2492,screams,221,980,221,1201
2493,parents,221,587,221,808
2494,courage,221,523,221,744
2495,fright,221,470,221,691
2496,giant,221,406,221,627
2497,france,221,359,221,580
2498,hangs,221,326,221,547
2499,rang,239,221,221,460
2500,hurricane,220,474,220,694
2501,joint,220,465,220,685
2502,righteous,220,432,220,652
2503,partner,220,415,220,635
2504,wounded,220,400,220,620
2505,woogie,344,220,220,564
2506,ladder,220,320,220,540
2507,concerned,220,304,220,524
2508,starry,220,257,220,477
2509,morn,230,220,220,450
2510,climbed,220,224,220,444
2511,press,219,559,219,778
2512,fightin,219,349,219,568
2513,visit,219,339,219,558
2514,rodeo,271,219,219,490
2515,choir,219,247,219,466
2516,jerk,218,514,218,732
2517,magazine,218,504,218,722
2518,zoo,218,478,218,696
2519,measure,218,401,218,619
2520,voodoo,218,380,218,598
2521,wishin,253,218,218,471
2522,trembling,218,243,218,461
2523,beast,217,1139,217,1356
2524,anyhow,217,300,217,517
2525,searched,217,287,217,504
2526,sinner,217,278,217,495
2527,raging,216,549,216,765
2528,finest,216,399,216,615
2529,strip,216,364,216,580
2530,le,216,357,216,573
2531,yonder,347,216,216,563
2532,peter,216,343,216,559
2533,chin,216,260,216,476
2534,pane,216,239,216,455
2535,government,215,744,215,959
2536,booty,215,356,215,571
2537,lone,215,325,215,540
2538,messin,215,317,215,532
2539,rag,215,314,215,529
2540,cafe,215,283,215,498
2541,meal,215,265,215,480
2542,sh,215,255,215,470
2543,joined,215,244,215,459
2544,dis,214,1062,214,1276
2545,demon,214,521,214,735
2546,lip,214,461,214,675
2547,flood,214,392,214,606
2548,unhappy,214,243,214,457
2549,suicide,213,739,213,952
2550,facts,213,735,213,948
2551,veins,213,681,213,894
2552,public,213,514,213,727
2553,player,213,379,213,592
2554,remembering,213,333,213,546
2555,smokin,213,327,213,540
2556,humble,213,304,213,517
2557,sun's,257,213,213,470
2558,henry,231,213,213,444
2559,brains,212,754,212,966
2560,greed,212,744,212,956
2561,lack,212,550,212,762
2562,behold,212,418,212,630
2563,service,212,383,212,595
2564,reading,212,370,212,582
2565,burden,212,273,212,485
2566,venus,212,232,212,444
2567,destruction,211,856,211,1067
2568,could've,211,525,211,736
2569,colder,211,436,211,647
2570,sleeps,211,419,211,630
2571,nearer,211,347,211,558
2572,filling,211,327,211,538
2573,gaze,210,487,210,697
2574,lasts,210,467,210,677
2575,shower,210,464,210,674
2576,lucy,311,210,210,521
2577,chained,210,299,210,509
2578,skinny,210,284,210,494
2579,swell,210,268,210,478
2580,jelly,210,250,210,460
2581,hides,209,373,209,582
2582,guiding,209,347,209,556
2583,willow,318,209,209,527
2584,naturally,209,281,209,490
2585,shove,208,613,208,821
2586,whispers,208,575,208,783
2587,sending,208,509,208,717
2588,glove,208,445,208,653
2589,scenes,208,327,208,535
2590,guitars,208,300,208,508
2591,replace,208,296,208,504
2592,liquor,208,268,208,476
2593,gown,208,212,208,420
2594,er,208,210,208,418
2595,colored,208,208,208,416
2596,century,207,494,207,701
2597,michael,207,312,207,519
2598,notes,207,300,207,507
2599,depends,207,239,207,446
2600,greedy,207,226,207,433
2601,castles,207,207,207,414
2602,savior,206,654,206,860
2603,bury,206,558,206,764
2604,pussy,206,524,206,730
2605,devotion,206,469,206,675
2606,habit,206,466,206,672
2607,mo,206,431,206,637
2608,sleigh,206,319,206,525
2609,waving,206,305,206,511
2610,palace,206,300,206,506
2611,cheatin,206,260,206,466
2612,traveled,206,210,206,416
2613,degree,205,356,205,561
2614,louie,205,307,205,512
2615,halls,205,295,205,500
2616,jar,284,205,205,489
2617,gamble,205,258,205,463
2618,hay,253,205,205,458
2619,farther,205,248,205,453
2620,refrain,204,374,204,578
2621,grief,204,332,204,536
2622,remembered,204,279,204,483
2623,ey,204,241,204,445
2624,twinkle,204,206,204,410
2625,abuse,203,474,203,677
2626,puttin,203,363,203,566
2627,gotten,203,296,203,499
2628,market,203,274,203,477
2629,soothe,203,268,203,471
2630,daytime,203,208,203,411
2631,desperate,202,673,202,875
2632,spit,202,661,202,863
2633,animals,202,572,202,774
2634,useless,202,412,202,614
2635,messing,202,378,202,580
2636,fella,202,251,202,453
2637,presence,201,537,201,738
2638,nails,201,434,201,635
2639,granted,201,432,201,633
2640,captured,201,404,201,605
2641,mouse,201,361,201,562
2642,warn,201,316,201,517
2643,december,201,304,201,505
2644,hoped,201,286,201,487
2645,dan,233,201,201,434
2646,rice,201,230,201,431
2647,clowns,201,222,201,423
2648,serious,200,1417,200,1617
2649,enemy,200,987,200,1187
2650,protection,200,455,200,655
2651,needle,200,447,200,647
2652,stretch,200,387,200,587
2653,nuff,200,345,200,545
2654,appears,200,332,200,532
2655,sleeve,200,319,200,519
2656,o'er,269,200,200,469
2657,maid,261,200,200,461
2658,lov,200,248,200,448
2659,root,200,248,200,448
2660,lingers,200,241,200,441
2661,horns,200,225,200,425
2662,inch,199,688,199,887
2663,spine,199,467,199,666
2664,failed,199,371,199,570
2665,stray,199,334,199,533
2666,rearrange,199,313,199,512
2667,ra,199,277,199,476
2668,mhm,270,199,199,469
