rank,token,left_count,right_count,min_count,sum_count
2922,glowing,315,748,315,1063
2923,unique,315,635,315,950
2924,marie,315,486,315,801
2925,bump,314,1959,314,2273
2926,slippin,314,1613,314,1927
2927,caused,314,993,314,1307
2928,divide,314,923,314,1237
2929,bull,314,862,314,1176
2930,vengeance,314,835,314,1149
2931,sweep,314,753,314,1067
2932,who'd,314,689,314,1003
2933,notion,314,581,314,895
2934,chillin,313,1573,313,1886
2935,yay,313,1078,313,1391
2936,feeding,313,1072,313,1385
2937,que,313,919,313,1232
2938,blonde,313,658,313,971
2939,stares,313,656,313,969
2940,rearrange,313,579,313,892
2941,waltz,313,351,313,664
2942,shots,312,2606,312,2918
2943,bat,312,1030,312,1342
2944,michael,312,991,312,1303
2945,pin,312,932,312,1244
2946,gutter,312,793,312,1105
2947,piano,312,734,312,1046
2948,chinese,312,594,312,906
2949,sweetness,312,585,312,897
2950,tee,312,551,312,863
2951,sails,312,542,312,854
2952,uniform,312,436,312,748
2953,al,311,1027,311,1338
2954,clay,311,797,311,1108
2955,noon,311,764,311,1075
2956,challenge,311,665,311,976
2957,sailed,311,518,311,829
2958,lifted,310,1174,310,1484
2959,slaves,310,1062,310,1372
2960,betrayed,310,921,310,1231
2961,sticky,310,914,310,1224
2962,groovy,310,751,310,1061
2963,forevermore,310,469,310,779
2964,breed,309,1284,309,1593
2965,con,309,573,309,882
2966,ca,309,493,309,802
2967,patience,308,1198,308,1506
2968,amen,308,929,308,1237
2969,perfection,308,909,308,1217
2970,feeds,308,811,308,1119
2971,ache,308,810,308,1118
2972,hadn't,308,713,308,1021
2973,rome,308,638,308,946
2974,diddy,323,308,308,631
2975,mack,307,3126,307,3433
2976,willie,307,879,307,1186
2977,wished,307,849,307,1156
2978,day's,307,790,307,1097
2979,summer's,307,714,307,1021
2980,political,307,536,307,843
2981,reckless,307,536,307,843
2982,bites,307,514,307,821
2983,bent,306,1434,306,1740
2984,eleven,306,953,306,1259
2985,tomb,306,891,306,1197
2986,trial,306,870,306,1176
2987,lawn,306,738,306,1044
2988,neighbors,306,721,306,1027
2989,fired,306,664,306,970
2990,hurtin,306,575,306,881
2991,careless,306,506,306,812
2992,gwan,306,409,306,715
2993,range,305,1241,305,1546
2994,sanity,305,968,305,1273
2995,princess,305,964,305,1269
2996,pill,305,894,305,1199
2997,tuesday,305,810,305,1115
2998,waving,305,663,305,968
2999,bliss,304,1261,304,1565
3000,humble,304,980,304,1284
3001,support,304,937,304,1241
3002,december,304,893,304,1197
3003,se,304,714,304,1018
3004,concerned,304,686,304,990
3005,tonk,304,521,304,825
3006,competition,303,1012,303,1315
3007,pile,303,920,303,1223
3008,consider,303,879,303,1182
3009,glasses,303,795,303,1098
3010,rid,302,1158,302,1460
3011,worthy,302,920,302,1222
3012,unity,302,879,302,1181
3013,defense,302,699,302,1001
3014,outlaw,302,585,302,887
3015,jenny,302,520,302,822
3016,communication,302,467,302,769
3017,cheating,302,457,302,759
3018,corners,301,1145,301,1446
3019,leaf,301,890,301,1191
3020,curtains,301,672,301,973
3021,gloom,301,609,301,910
3022,demands,301,548,301,849
3023,zion,301,530,301,831
3024,ambition,301,520,301,821
3025,notes,300,907,300,1207
3026,toward,300,864,300,1164
3027,palace,300,620,300,920
3028,endlessly,300,594,300,894
3029,guitars,300,538,300,838
3030,pistol,299,1755,299,2054
3031,nerves,299,803,299,1102
3032,silk,299,760,299,1059
3033,axe,299,741,299,1040
3034,chained,299,671,299,970
3035,battles,299,645,299,944
3036,cradle,298,1168,298,1466
3037,dre,298,1065,298,1363
3038,dragon,298,945,298,1243
3039,illusions,298,890,298,1188
3040,frank,298,798,298,1096
3041,yer,298,749,298,1047
3042,dusty,298,715,298,1013
3043,vice,298,663,298,961
3044,watches,298,611,298,909
3045,prisoners,298,405,298,703
3046,smack,297,1489,297,1786
3047,hotter,297,847,297,1144
3048,cruisin,297,649,297,946
3049,county,296,1062,296,1358
3050,crap,296,980,296,1276
3051,replace,296,823,296,1119
3052,gotten,296,767,296,1063
3053,tax,296,689,296,985
3054,railroad,296,510,296,806
3055,bait,296,474,296,770
3056,piss,295,1562,295,1857
3057,mortal,295,1281,295,1576
3058,funeral,295,1171,295,1466
3059,spite,295,996,295,1291
3060,halls,295,960,295,1255
3061,darker,295,698,295,993
3062,muscle,295,677,295,972
3063,dang,295,519,295,814
3064,shuffle,295,373,295,668
3065,bronx,294,845,294,1139
3066,crumble,294,755,294,1049
3067,urge,294,731,294,1025
3068,vow,294,699,294,993
3069,politicians,294,632,294,926
3070,upstairs,294,516,294,810
3071,numb,293,1686,293,1979
3072,ultimate,293,947,293,1240
3073,snakes,293,868,293,1161
3074,northern,293,768,293,1061
3075,ruins,293,697,293,990
3076,hum,293,626,293,919
3077,magazines,293,582,293,875
3078,possession,293,509,293,802
3079,drawing,292,676,292,968
3080,spoon,292,667,292,959
3081,lou,292,664,292,956
3082,plead,292,622,292,914
3083,invitation,292,495,292,787
3084,bom,292,339,292,631
3085,betcha,292,321,292,613
3086,continue,291,1332,291,1623
3087,surface,291,1190,291,1481
3088,deck,291,1168,291,1459
3089,stab,291,1069,291,1360
3090,cowboys,291,399,291,690
3091,bringin,290,1100,290,1390
3092,reminds,290,876,290,1166
3093,maria,290,689,290,979
3094,discovered,290,664,290,954
3095,doorway,290,605,290,895
3096,delay,290,461,290,751
3097,pushin,289,1033,289,1322
3098,sane,289,858,289,1147
3099,cherish,289,838,289,1127
3100,temple,288,1451,288,1739
3101,forgiven,288,835,288,1123
3102,gravity,288,790,288,1078
3103,hid,288,718,288,1006
3104,icy,288,616,288,904
3105,tremble,288,595,288,883
3106,criminal,287,1180,287,1467
3107,layin,287,1054,287,1341
3108,fuel,287,824,287,1111
3109,chuck,287,765,287,1052
3110,mississippi,287,532,287,819
3111,halfway,286,756,286,1042
3112,sentence,286,735,286,1021
3113,opening,286,680,286,966
3114,vocals,286,663,286,949
3115,suitcase,286,653,286,939
3116,hoped,286,648,286,934
3117,champion,286,526,286,812
3118,beggin,285,786,285,1071
3119,address,285,500,285,785
3120,bastard,284,1464,284,1748
3121,homes,284,873,284,1157
3122,skinny,284,856,284,1140
3123,shift,284,829,284,1113
3124,sixty,284,775,284,1059
3125,ups,284,775,284,1059
3126,village,284,713,284,997
3127,lisa,284,655,284,939
3128,chips,283,1180,283,1463
3129,sho,283,1098,283,1381
3130,drip,283,873,283,1156
3131,te,283,722,283,1005
3132,strife,283,720,283,1003
3133,opportunity,283,631,283,914
3134,sentimental,283,583,283,866
3135,cafe,283,404,283,687
3136,buzz,282,816,282,1098
3137,eddie,282,555,282,837
3138,skull,281,1290,281,1571
3139,web,281,837,281,1118
3140,decisions,281,728,281,1009
3141,tan,281,684,281,965
3142,follows,281,657,281,938
3143,naturally,281,478,281,759
3144,heel,281,423,281,704
3145,hood,280,5427,280,5707
3146,actions,280,937,280,1217
3147,skip,280,868,280,1148
3148,georgia,280,728,280,1008
3149,cloudy,280,699,280,979
3150,opens,280,699,280,979
3151,returned,280,655,280,935
3152,winding,280,610,280,890
3153,cursed,279,1169,279,1448
3154,pounds,279,977,279,1256
3155,disappeared,279,801,279,1080
3156,material,279,799,279,1078
3157,sour,279,794,279,1073
3158,oi,279,756,279,1035
3159,honesty,279,737,279,1016
3160,starving,279,697,279,976
3161,media,279,660,279,939
3162,remembered,279,619,279,898
3163,forgetting,279,553,279,832
3164,buffalo,279,415,279,694
3165,punks,278,1305,278,1583
3166,lessons,278,959,278,1237
3167,askin,278,937,278,1215
3168,sinner,278,864,278,1142
3169,ling,278,758,278,1036
3170,plea,278,658,278,936
3171,reward,278,593,278,871
3172,rattle,278,542,278,820
3173,joey,369,278,278,647
3174,knowin,277,1340,277,1617
3175,june,277,880,277,1157
3176,parking,277,848,277,1125
3177,royal,277,815,277,1092
3178,fairy,277,793,277,1070
3179,egg,277,630,277,907
3180,eighteen,277,577,277,854
3181,luxury,277,574,277,851
3182,knocks,277,546,277,823
3183,cheese,276,1971,276,2247
3184,rises,276,815,276,1091
3185,jokes,276,770,276,1046
3186,fountain,276,713,276,989
3187,trusted,276,625,276,901
3188,blinding,276,601,276,877
3189,japan,276,502,276,778
3190,click,275,2720,275,2995
3191,dwell,275,1282,275,1557
3192,tongues,275,852,275,1127
3193,involved,275,733,275,1008
3194,unreal,275,660,275,935
3195,rabbit,275,636,275,911
3196,creator,275,574,275,849
3197,soap,275,518,275,793
3198,spotlight,275,497,275,772
3199,survivor,275,347,275,622
3200,humanity,274,1095,274,1369
3201,crushed,274,1059,274,1333
3202,selfish,274,956,274,1230
3203,believer,274,746,274,1020
3204,market,274,735,274,1009
3205,laughin,274,684,274,958
3206,growin,274,658,274,932
3207,curious,274,652,274,926
3208,howl,274,622,274,896
3209,masquerade,274,418,274,692
3210,believin,274,355,274,629
3211,headlines,274,299,274,573
3212,nuts,273,2520,273,2793
3213,spill,273,1238,273,1511
3214,burden,273,973,273,1246
3215,lullaby,273,832,273,1105
3216,feather,273,745,273,1018
3217,sorrows,273,674,273,947
3218,buying,272,838,272,1110
3219,mysterious,272,704,272,976
3220,meanwhile,272,646,272,918
3221,rely,272,641,272,913
3222,fiddle,272,565,272,837
3223,asks,272,552,272,824
3224,rendezvous,307,272,272,579
3225,cracked,271,1101,271,1372
3226,showin,271,837,271,1108
3227,july,271,756,271,1027
3228,signed,271,698,271,969
3229,spice,271,690,271,961
3230,chi,271,679,271,950
3231,concern,271,662,271,933
3232,commit,271,622,271,893
3233,caring,271,411,271,682
3234,carrying,270,743,270,1013
3235,display,270,661,270,931
3236,knives,270,547,270,817
3237,wink,270,432,270,702
3238,source,269,1153,269,1422
3239,bees,269,664,269,933
3240,amazed,269,596,269,865
3241,emergency,269,513,269,782
3242,moe,269,471,269,740
3243,satin,269,427,269,696
3244,liquor,268,1596,268,1864
3245,beam,268,997,268,1265
3246,pumpin,268,969,268,1237
3247,ad,268,815,268,1083
3248,excuses,268,803,268,1071
3249,rust,268,684,268,952
3250,soothe,268,652,268,920
3251,collar,268,606,268,874
3252,bullshit,267,2788,267,3055
3253,porch,267,910,267,1177
3254,pan,267,700,267,967
3255,booze,267,553,267,820
3256,changin,267,467,267,734
3257,jerry,267,418,267,685
3258,map,266,1277,266,1543
3259,pat,266,823,266,1089
3260,greet,266,791,266,1057
3261,compassion,266,786,266,1052
3262,scattered,266,765,266,1031
3263,scheme,265,982,265,1247
3264,meal,265,970,265,1235
3265,empire,265,887,265,1152
3266,veil,265,870,265,1135
3267,slack,265,635,265,900
3268,duke,265,525,265,790
3269,killin,264,2104,264,2368
3270,average,264,1078,264,1342
3271,alcohol,264,846,264,1110
3272,knight,264,596,264,860
3273,borrowed,264,569,264,833
3274,pulse,264,562,264,826
3275,praises,263,526,263,789
3276,appetite,263,459,263,722
3277,borderline,451,263,263,714
3278,diss,262,1556,262,1818
3279,pissed,262,1167,262,1429
3280,rate,262,746,262,1008
3281,depression,262,719,262,981
3282,kindness,262,669,262,931
3283,expected,262,643,262,905
3284,impress,262,574,262,836
3285,gladly,262,538,262,800
3286,stride,262,529,262,791
3287,wastin,262,478,262,740
3288,bitches,261,9593,261,9854
3289,fragile,261,957,261,1218
3290,eazy,261,424,261,685
3291,strut,261,402,261,663
3292,thats,260,2187,260,2447
3293,chin,260,1058,260,1318
3294,figured,260,1007,260,1267
3295,darkened,260,837,260,1097
3296,tool,260,827,260,1087
3297,forbidden,260,818,260,1078
3298,sneak,260,706,260,966
3299,eighty,260,684,260,944
3300,badly,260,547,260,807
3301,future's,260,544,260,804
3302,cheatin,260,417,260,677
3303,tonite,283,260,260,543
3304,thang,259,3339,259,3598
3305,yuh,259,2172,259,2431
3306,depths,259,1039,259,1298
3307,shield,259,685,259,944
3308,poisoned,259,643,259,902
3309,motel,259,635,259,894
3310,crowds,259,589,259,848
3311,rumors,259,578,259,837
3312,martin,259,550,259,809
3313,chop,258,1523,258,1781
3314,barrel,258,1009,258,1267
3315,bucks,258,955,258,1213
3316,collect,258,881,258,1139
3317,satellite,258,695,258,953
3318,woe,258,647,258,905
3319,succeed,258,623,258,881
3320,washing,258,607,258,865
3321,messiah,258,576,258,834
3322,secure,258,548,258,806
3323,tenderly,258,468,258,726
3324,gamble,258,435,258,693
3325,beef,257,2121,257,2378
3326,lords,257,775,257,1032
3327,dignity,257,768,257,1025
3328,content,257,754,257,1011
3329,draws,257,749,257,1006
3330,abused,257,620,257,877
3331,capture,257,614,257,871
3332,majesty,257,587,257,844
3333,screamed,257,554,257,811
3334,dawning,257,512,257,769
3335,fashioned,257,429,257,686
3336,criticize,257,377,257,634
3337,grooving,273,257,257,530
3338,brick,256,1576,256,1832
3339,tunnel,256,737,256,993
3340,interest,256,600,256,856
3341,supply,256,562,256,818
3342,diddle,256,342,256,598
3343,sa,314,256,256,570
3344,blank,255,1189,255,1444
3345,tragic,255,782,255,1037
3346,gifts,255,778,255,1033
3347,reap,255,726,255,981
3348,spinnin,255,699,255,954
3349,saddle,255,636,255,891
3350,sh,255,552,255,807
3351,vanity,255,543,255,798
3352,uptight,255,506,255,761
3353,niggas,254,47076,254,47330
3354,chocolate,254,1364,254,1618
3355,closet,254,787,254,1041
3356,obvious,254,765,254,1019
3357,haffi,254,743,254,997
3358,chief,254,730,254,984
3359,carries,254,670,254,924
3360,handed,254,669,254,923
3361,dozen,254,646,254,900
3362,wiggle,254,405,254,659
3363,oceans,253,977,253,1230
3364,unfold,253,781,253,1034
3365,describe,253,673,253,926
3366,authority,253,571,253,824
3367,longest,253,449,253,702
3368,overtime,253,393,253,646
3369,saints,252,912,252,1164
3370,college,252,865,252,1117
3371,lemme,252,674,252,926
3372,possessed,252,642,252,894
3373,schemes,252,601,252,853
3374,mac,251,2288,251,2539
3375,soil,251,933,251,1184
3376,cancer,251,917,251,1168
3377,marks,251,869,251,1120
3378,fella,251,658,251,909
3379,un,250,1034,250,1284
3380,possess,250,774,250,1024
3381,silently,250,709,250,959
3382,sparks,250,592,250,842
3383,symphony,250,547,250,797
3384,jelly,250,532,250,782
3385,answered,250,488,250,738
3386,tour,249,1020,249,1269
3387,freezing,249,773,249,1022
3388,pumping,249,751,249,1000
3389,ev'ry,249,460,249,709
3390,alert,249,430,249,679
3391,robot,249,313,249,562
3392,root,248,758,248,1006
3393,farther,248,640,248,888
3394,keeper,248,633,248,881
3395,expression,248,570,248,818
3396,views,248,535,248,783
3397,headin,248,480,248,728
3398,seal,247,996,247,1243
3399,torment,247,856,247,1103
3400,sport,247,835,247,1082
3401,fulfill,247,704,247,951
3402,choir,247,688,247,935
3403,sinners,247,663,247,910
3404,pleasures,247,651,247,898
3405,untrue,247,619,247,866
3406,winter's,247,610,247,857
3407,betty,247,499,247,746
3408,heights,247,481,247,728
3409,boats,247,428,247,675
3410,limbo,247,376,247,623
3411,showdown,247,262,247,509
3412,stayin,246,890,246,1136
3413,blanket,246,629,246,875
3414,jesse,246,354,246,600
3415,julie,246,338,246,584
3416,dedicated,245,892,245,1137
3417,failure,245,791,245,1036
3418,glue,245,731,245,976
3419,bike,245,730,245,975
3420,beans,245,660,245,905
3421,cab,245,561,245,806
3422,misty,245,552,245,797
3423,ruler,245,533,245,778
3424,limb,245,520,245,765
3425,potion,245,419,245,664
3426,alibis,245,376,245,621
3427,swallowed,244,902,244,1146
3428,breast,244,794,244,1038
3429,revelation,244,785,244,1029
3430,dave,244,754,244,998
3431,alien,244,726,244,970
3432,plague,244,713,244,957
3433,nick,244,652,244,896
3434,pavement,244,633,244,877
3435,joined,244,629,244,873
3436,risen,244,558,244,802
3437,head's,244,513,244,757
3438,national,244,470,244,714
3439,russian,244,441,244,685
3440,mrs,243,855,243,1098
3441,states,243,850,243,1093
3442,smells,243,772,243,1015
3443,eats,243,569,243,812
3444,unhappy,243,558,243,801
3445,nurse,243,506,243,749
3446,heap,243,392,243,635
3447,flags,243,356,243,599
3448,ga,243,319,243,562
3449,lady's,243,284,243,527
3450,wha,242,1396,242,1638
3451,scent,242,819,242,1061
3452,saviour,242,739,242,981
3453,bid,242,722,242,964
3454,fantastic,242,661,242,903
3455,april,242,602,242,844
3456,disappears,242,576,242,818
3457,healthy,242,576,242,818
3458,net,242,555,242,797
3459,madman,242,415,242,657
3460,etc,242,354,242,596
3461,whoever,241,945,241,1186
3462,ey,241,927,241,1168
3463,tommy,241,849,241,1090
3464,belt,241,819,241,1060
3465,messed,241,789,241,1030
3466,painful,241,766,241,1007
3467,herb,241,763,241,1004
3468,crave,241,743,241,984
3469,it'd,241,734,241,975
3470,drew,241,655,241,896
3471,offered,241,525,241,766
3472,obscene,241,491,241,732
3473,irish,241,486,241,727
3474,lingers,241,435,241,676
3475,rave,241,318,241,559
3476,fore,240,1067,240,1307
3477,boot,240,986,240,1226
3478,fists,240,713,240,953
3479,daze,240,656,240,896
3480,counts,240,524,240,764
3481,seats,240,496,240,736
3482,halloween,240,477,240,717
3483,wizard,240,441,240,681
3484,impression,240,323,240,563
3485,album,239,1599,239,1838
3486,stomach,239,1174,239,1413
3487,max,239,880,239,1119
3488,central,239,789,239,1028
3489,friendship,239,640,239,879
3490,torch,239,637,239,876
3491,wooden,239,579,239,818
3492,stared,239,567,239,806
3493,fare,239,550,239,789
3494,tread,239,545,239,784
3495,depends,239,539,239,778
3496,lemon,239,497,239,736
3497,pane,239,400,239,639
3498,sucking,238,1026,238,1264
3499,rotting,238,870,238,1108
3500,pause,238,748,238,986
3501,how's,238,658,238,896
3502,earned,238,557,238,795
3503,brow,238,469,238,707
3504,c'est,238,343,238,581
3505,forgiveness,237,1271,237,1508
3506,grain,237,911,237,1148
3507,broad,237,814,237,1051
3508,becoming,237,804,237,1041
3509,stripped,237,800,237,1037
3510,channel,237,719,237,956
3511,pow,237,671,237,908
3512,vine,237,580,237,817
3513,circumstance,237,511,237,748
3514,armor,237,477,237,714
3515,bath,236,747,236,983
3516,wakes,236,572,236,808
3517,sincere,236,565,236,801
3518,towns,236,462,236,698
3519,bon,236,291,236,527
3520,lame,235,1193,235,1428
3521,slim,235,1048,235,1283
3522,ed,235,781,235,1016
3523,sow,235,700,235,935
3524,poet,235,609,235,844
3525,perfectly,235,547,235,782
3526,plains,235,540,235,775
3527,li,235,497,235,732
3528,lifting,235,464,235,699
3529,strangest,235,451,235,686
3530,cheated,235,425,235,660
3531,timing,235,415,235,650
3532,jerusalem,235,379,235,614
3533,strictly,234,1106,234,1340
3534,scary,234,1052,234,1286
3535,area,234,1031,234,1265
3536,deeds,234,749,234,983
3537,crossing,234,742,234,976
3538,itch,234,639,234,873
3539,appreciate,234,574,234,808
3540,spain,234,367,234,601
3541,would've,233,746,233,979
3542,hesitation,233,480,233,713
3543,cruising,233,463,233,696
3544,drummer,233,392,233,625
3545,bloom,232,974,232,1206
3546,figures,232,882,232,1114
3547,tastes,232,757,232,989
3548,stroll,232,723,232,955
3549,venus,232,655,232,887
3550,absolutely,232,611,232,843
3551,chills,232,546,232,778
3552,connected,232,533,232,765
3553,ti,232,521,232,753
3554,wagon,232,490,232,722
3555,unlike,232,412,232,644
3556,seein,231,1093,231,1324
3557,brew,231,889,231,1120
3558,shores,231,683,231,914
3559,nd,231,601,231,832
3560,planes,231,458,231,689
3561,overload,231,382,231,613
3562,berlin,231,328,231,559
3563,devils,230,1104,230,1334
3564,masses,230,934,230,1164
3565,mirrors,230,685,230,915
3566,task,230,653,230,883
3567,quietly,230,626,230,856
3568,pleased,230,579,230,809
3569,rice,230,569,230,799
3570,ting,230,493,230,723
3571,travelling,230,489,230,719
3572,temporary,230,424,230,654
3573,suspicion,230,231,230,461
3574,fry,229,731,229,960
3575,skirt,229,614,229,843
3576,fred,229,593,229,822
3577,hazy,229,493,229,722
3578,lions,229,455,229,684
3579,wires,229,449,229,678
3580,listens,229,384,229,613
3581,mum,229,363,229,592
3582,i'mma,228,3462,228,3690
3583,bustin,228,1768,228,1996
3584,addicted,228,945,228,1173
3585,tortured,228,766,228,994
3586,appeal,228,763,228,991
3587,football,228,536,228,764
3588,fee,228,522,228,750
3589,sip,227,1207,227,1434
3590,quest,227,1141,227,1368
3591,wearin,227,860,227,1087
3592,leap,227,668,227,895
3593,misunderstood,227,576,227,803
3594,scratched,227,563,227,790
3595,hound,227,554,227,781
3596,advantage,227,451,227,678
3597,hometown,227,449,227,676
3598,served,226,836,226,1062
3599,greedy,226,796,226,1022
3600,profit,226,679,226,905
3601,retreat,226,506,226,732
3602,neath,226,503,226,729
3603,there'd,226,421,226,647
3604,compete,226,419,226,645
3605,vous,226,307,226,533
3606,dough,225,2710,225,2935
3607,images,225,825,225,1050
3608,horns,225,660,225,885
3609,study,225,654,225,879
3610,method,225,605,225,830
3611,baddest,225,589,225,814
3612,comb,225,476,225,701
3613,pub,225,292,225,517
3614,despise,224,820,224,1044
3615,placed,224,820,224,1044
3616,socks,224,665,224,889
3617,superman,224,624,224,848
3618,climbed,224,606,224,830
3619,steve,224,573,224,797
3620,sensitive,224,544,224,768
3621,shark,224,480,224,704
3622,atomic,224,390,224,614
3623,fold,223,1153,223,1376
3624,womb,223,961,223,1184
3625,cope,223,919,223,1142
3626,exit,223,833,223,1056
3627,skill,223,806,223,1029
3628,universal,223,800,223,1023
3629,patient,223,726,223,949
3630,graveyard,223,722,223,945
3631,fixed,223,711,223,934
3632,ticking,223,671,223,894
3633,define,223,668,223,891
3634,chemical,223,666,223,889
3635,foundation,223,632,223,855
3636,opinion,223,627,223,850
3637,usual,223,514,223,737
3638,grandma,223,468,223,691
3639,millionaire,223,453,223,676
3640,guardian,223,446,223,669
3641,idle,223,402,223,625
3642,spiritual,222,1083,222,1305
3643,lap,222,859,222,1081
3644,phase,222,827,222,1049
3645,clowns,222,785,222,1007
3646,genius,222,721,222,943
3647,eggs,222,648,222,870
3648,clearer,222,606,222,828
3649,jury,222,561,222,783
3650,patiently,222,529,222,751
3651,wednesday,222,528,222,750
3652,mickey,222,502,222,724
3653,shootin,221,1158,221,1379
3654,anti,221,715,221,936
3655,blazing,221,711,221,932
3656,rang,221,566,221,787
3657,folk,221,552,221,773
3658,kong,221,456,221,677
3659,isolation,221,452,221,673
3660,dropping,220,1008,220,1228
3661,revealed,220,738,220,958
3662,morn,220,657,220,877
3663,thankful,220,526,220,746
3664,reads,220,409,220,629
3665,joking,220,403,220,623
3666,louis,220,382,220,602
3667,ducks,220,291,220,511
3668,psycho,219,1471,219,1690
3669,pre,219,813,219,1032
3670,y'know,219,742,219,961
3671,program,219,702,219,921
3672,ruff,219,666,219,885
3673,gasoline,219,631,219,850
3674,deals,219,597,219,816
3675,crow,219,554,219,773
3676,welfare,219,516,219,735
3677,rodeo,219,469,219,688
3678,stain,218,1052,218,1270
3679,filthy,218,1034,218,1252
3680,pro,218,1018,218,1236
3681,bail,218,987,218,1205
3682,graves,218,908,218,1126
3683,wishin,218,813,218,1031
3684,speech,218,787,218,1005
3685,instant,218,527,218,745
3686,bethlehem,218,484,218,702
3687,unspoken,218,477,218,695
3688,temperature,218,453,218,671
3689,oppression,218,438,218,656
3690,signal,218,427,218,645
3691,crisis,218,374,218,592
3692,scott,218,321,218,539
3693,ripping,217,794,217,1011
3694,bastards,217,756,217,973
3695,cave,217,650,217,867
3696,mouths,217,609,217,826
3697,dragging,217,605,217,822
3698,si,217,459,217,676
3699,carnival,217,450,217,667
3700,rasta,217,446,217,663
3701,wildest,217,411,217,628
3702,remembers,217,398,217,615
3703,repeats,217,393,217,610
3704,chilly,217,268,217,485
3705,killers,216,1058,216,1274
3706,incredible,216,799,216,1015
3707,cosmic,216,688,216,904
3708,subject,216,658,216,874
3709,yonder,216,638,216,854
3710,teachers,216,556,216,772
3711,introduce,216,516,216,732
3712,testify,216,491,216,707
3713,settled,216,440,216,656
3714,swift,215,1308,215,1523
3715,hitting,215,1053,215,1268
3716,negative,215,793,215,1008
3717,altar,215,688,215,903
3718,host,215,677,215,892
3719,rusty,215,644,215,859
3720,identity,215,594,215,809
3721,chased,215,548,215,763
3722,counted,215,440,215,655
3723,marvin,215,265,215,480
3724,route,214,779,214,993
3725,spider,214,691,214,905
3726,jackson,214,688,214,902
3727,swords,214,678,214,892
3728,routine,214,584,214,798
3729,bears,214,558,214,772
3730,guest,214,552,214,766
3731,per,214,457,214,671
3732,sheet,214,455,214,669
3733,abandoned,213,824,213,1037
3734,basement,213,821,213,1034
3735,pete,213,694,213,907
3736,flown,213,570,213,783
3737,sun's,213,569,213,782
3738,henry,213,562,213,775
3739,accident,213,500,213,713
3740,name's,213,478,213,691
3741,cookin,213,413,213,626
3742,gloria,213,374,213,587
3743,shoop,213,333,213,546
3744,rebels,213,288,213,501
3745,girlies,213,253,213,466
3746,thirsty,212,762,212,974
3747,brother's,212,730,212,942
3748,mon,212,726,212,938
3749,mansion,212,538,212,750
3750,wiser,212,518,212,730
3751,gown,212,461,212,673
3752,crosses,212,454,212,666
3753,mona,212,368,212,580
3754,coz,211,1196,211,1407
3755,tu,211,687,211,898
3756,dried,211,628,211,839
3757,needles,211,607,211,818
3758,fails,211,534,211,745
3759,talent,211,531,211,742
3760,faking,211,529,211,740
3761,dish,211,478,211,689
3762,timeless,211,470,211,681
3763,tube,211,459,211,670
3764,reeling,211,425,211,636
3765,scratches,211,372,211,583
3766,holly,211,371,211,582
3767,bond,210,1426,210,1636
3768,wrist,210,962,210,1172
3769,unseen,210,865,210,1075
3770,foe,210,819,210,1029
3771,scar,210,814,210,1024
3772,awesome,210,631,210,841
3773,junkie,210,628,210,838
3774,judgment,210,607,210,817
3775,traveled,210,547,210,757
3776,er,210,530,210,740
3777,lucy,210,530,210,740
3778,bluff,210,505,210,715
3779,gum,210,494,210,704
3780,caution,210,467,210,677
3781,throws,210,430,210,640
3782,ou,210,249,210,459
3783,stack,209,1629,209,1838
3784,tangled,209,677,209,886
3785,odd,209,567,209,776
3786,rick,209,556,209,765
3787,willow,209,504,209,713
3788,whale,209,447,209,656
3789,ya'll,208,1868,208,2076
3790,collide,208,833,208,1041
3791,colored,208,695,208,903
3792,fried,208,676,208,884
3793,endure,208,658,208,866
3794,straw,208,477,208,685
3795,teddy,208,468,208,676
3796,seldom,208,440,208,648
3797,tire,208,417,208,625
3798,teen,208,373,208,581
3799,daytime,208,332,208,540
3800,bi,208,212,208,420
3801,fo,207,2321,207,2528
3802,definitely,207,911,207,1118
3803,dripping,207,798,207,1005
3804,background,207,777,207,984
3805,nowadays,207,760,207,967
3806,shatter,207,615,207,822
3807,es,207,533,207,740
3808,candlelight,207,523,207,730
3809,sanctuary,207,504,207,711
3810,mercedes,207,495,207,702
3811,conceal,207,472,207,679
3812,poured,207,461,207,668
3813,castles,207,437,207,644
3814,systems,207,401,207,608
3815,overdue,207,286,207,493
3816,ronnie,207,227,207,434
3817,puff,206,1448,206,1654
3818,camp,206,874,206,1080
3819,correct,206,837,206,1043
3820,career,206,719,206,925
3821,pains,206,580,206,786
3822,puppet,206,579,206,785
3823,absurd,206,575,206,781
3824,treasures,206,549,206,755
3825,spells,206,536,206,742
3826,manhattan,206,398,206,604
3827,king's,206,393,206,599
3828,twinkle,206,372,206,578
3829,europe,206,300,206,506
3830,toot,206,227,206,433
3831,peep,205,2126,205,2331
3832,poppin,205,1172,205,1377
3833,sickness,205,1043,205,1248
3834,diggin,205,990,205,1195
3835,blink,205,949,205,1154
3836,hay,205,895,205,1100
3837,artist,205,821,205,1026
3838,thread,205,692,205,897
3839,smashed,205,630,205,835
3840,awaiting,205,622,205,827
3841,paths,205,618,205,823
3842,corruption,205,575,205,780
3843,stock,205,566,205,771
3844,armageddon,205,523,205,728
3845,peak,205,500,205,705
3846,jobs,205,484,205,689
3847,returns,205,482,205,687
3848,military,205,391,205,596
3849,desperately,205,354,205,559
3850,lifeline,205,229,205,434
3851,jazzy,227,205,205,432
3852,envy,204,854,204,1058
