rank,token,count
4174,streams,1286
4175,pays,1286
4176,surrounding,1285
4177,noon,1285
4178,smashed,1285
4179,concern,1285
4180,commit,1284
4181,prisoner,1284
4182,curious,1284
4183,rusty,1283
4184,jobs,1283
4185,rear,1283
4186,weave,1283
4187,slug,1282
4188,goals,1282
4189,crucified,1282
4190,piano,1281
4191,detroit,1281
4192,mississippi,1280
4193,defeated,1278
4194,endure,1277
4195,backyard,1277
4196,tides,1277
4197,chickens,1277
4198,damnation,1276
4199,wooden,1276
4200,woe,1275
4201,tires,1275
4202,fulfill,1275
4203,floors,1275
4204,dutch,1274
4205,vow,1273
4206,value,1273
4207,tuck,1272
4208,spins,1271
4209,permanent,1270
4210,flick,1269
4211,lords,1268
4212,honour,1267
4213,thus,1267
4214,identity,1267
4215,cab,1267
4216,resting,1266
4217,busting,1266
4218,mostly,1265
4219,yeh,1264
4220,duty,1264
4221,crews,1264
4222,vice,1263
4223,money's,1263
4224,education,1261
4225,other's,1261
4226,knot,1260
4227,ridiculous,1260
4228,sails,1259
4229,chuck,1258
4230,soar,1258
4231,philly,1258
4232,glue,1258
4233,fountain,1257
4234,tremble,1256
4235,task,1256
4236,muthafuckin,1255
4237,creator,1255
4238,stripes,1255
4239,argue,1255
4240,praises,1254
4241,billion,1254
4242,china,1253
4243,punks,1253
4244,peeps,1252
4245,chased,1252
4246,champion,1252
4247,necessary,1251
4248,odd,1251
4249,regardless,1251
4250,risen,1250
4251,ee,1250
4252,con,1250
4253,talent,1250
4254,hottest,1250
4255,kissin,1249
4256,knight,1248
4257,hypnotized,1247
4258,eats,1247
4259,wins,1245
4260,era,1245
4261,winding,1245
4262,sport,1245
4263,shirts,1245
4264,await,1244
4265,pains,1244
4266,jus,1244
4267,spilled,1244
4268,lethal,1244
4269,attempt,1244
4270,awaiting,1243
4271,inches,1243
4272,tasted,1243
4273,cent,1243
4274,absurd,1243
4275,ladder,1242
4276,appeal,1242
4277,spoon,1242
4278,climbed,1242
4279,lighting,1241
4280,dew,1240
4281,trance,1240
4282,morn,1240
4283,glocks,1240
4284,dragged,1240
4285,bucket,1239
4286,ignite,1239
4287,vote,1238
4288,habits,1238
4289,miami,1238
4290,cosmic,1237
4291,cheating,1237
4292,romantic,1235
4293,undercover,1235
4294,net,1234
4295,kitty,1234
4296,mansion,1233
4297,checkin,1233
4298,fox,1232
4299,laced,1232
4300,random,1232
4301,ton,1232
4302,grindin,1231
4303,ambition,1231
4304,signal,1231
4305,claws,1230
4306,trucks,1228
4307,thuggin,1228
4308,lays,1227
4309,baddest,1227
4310,homeless,1226
4311,ms,1226
4312,pleased,1225
4313,spider,1225
4314,props,1225
4315,mon,1224
4316,pine,1224
4317,heartbreak,1223
4318,stretched,1223
4319,freestyle,1223
4320,puppet,1223
4321,fooling,1222
4322,jaded,1221
4323,cells,1221
4324,beggin,1219
4325,planets,1218
4326,ni,1218
4327,music's,1218
4328,steve,1218
4329,washing,1217
4330,en,1217
4331,consciousness,1215
4332,strung,1215
4333,poet,1215
4334,woulda,1215
4335,misunderstood,1214
4336,hangs,1214
4337,address,1213
4338,motor,1213
4339,harlem,1213
4340,oxygen,1212
4341,beams,1211
4342,thirteen,1210
4343,wakes,1210
4344,judgment,1209
4345,factory,1209
4346,tucked,1209
4347,behave,1208
4348,awkward,1208
4349,unable,1207
4350,hell's,1204
4351,faint,1204
4352,lifestyle,1204
4353,needles,1204
4354,village,1203
4355,chinese,1203
4356,absolutely,1203
4357,howl,1202
4358,achieve,1202
4359,depressed,1202
4360,today's,1201
4361,firm,1200
4362,er,1200
4363,foundation,1200
4364,slumber,1200
4365,tin,1200
4366,hats,1200
4367,houston,1199
4368,views,1199
4369,depends,1198
4370,frail,1197
4371,western,1197
4372,audience,1197
4373,mid,1196
4374,daydream,1195
4375,invincible,1195
4376,deeply,1195
4377,jersey,1195
4378,clutch,1194
4379,d's,1194
4380,rearrange,1193
4381,limb,1193
4382,yer,1193
4383,tread,1193
4384,crashed,1192
4385,armor,1192
4386,situations,1191
4387,suggest,1191
4388,fucks,1191
4389,version,1191
4390,destroying,1190
4391,beings,1190
4392,aid,1190
4393,returning,1188
4394,zoo,1188
4395,attached,1188
4396,chief,1188
4397,fuckers,1188
4398,sticking,1188
4399,celebration,1187
4400,controlled,1187
4401,baller,1186
4402,hundreds,1184
4403,locks,1184
4404,explore,1184
4405,pumpin,1184
4406,denying,1183
4407,corporate,1182
4408,gore,1182
4409,gloom,1182
4410,herb,1181
4411,voodoo,1181
4412,abandon,1180
4413,rocky,1178
4414,borrowed,1178
4415,invite,1178
4416,escaping,1178
4417,pours,1177
4418,hunter,1176
4419,pimps,1176
4420,mistaken,1176
4421,shitty,1176
4422,wrongs,1175
4423,swollen,1174
4424,genocide,1173
4425,advance,1173
4426,speakin,1173
4427,breathin,1173
4428,dubs,1173
4429,defy,1172
4430,midst,1172
4431,fellow,1172
4432,must've,1172
4433,tumbling,1171
4434,goddess,1171
4435,party's,1171
4436,city's,1171
4437,punishment,1170
4438,stride,1170
4439,flock,1170
4440,cracking,1169
4441,stabbed,1169
4442,blinds,1168
4443,starin,1168
4444,semi,1167
4445,eden,1166
4446,section,1166
4447,gloves,1166
4448,possessed,1166
4449,bruise,1165
4450,afar,1164
4451,deuce,1164
4452,fantastic,1164
4453,impressed,1164
4454,thumb,1164
4455,unkind,1163
4456,starlight,1162
4457,fella,1162
4458,troops,1161
4459,happenin,1161
4460,growin,1161
4461,atlanta,1160
4462,minded,1160
4463,downs,1160
4464,issue,1160
4465,directions,1159
4466,reflections,1159
4467,rhyming,1159
4468,tax,1159
4469,dimension,1158
4470,crackin,1158
4471,phony,1158
4472,extreme,1157
4473,crow,1157
4474,spilling,1157
4475,plates,1157
4476,global,1157
4477,haffi,1157
4478,glove,1157
4479,absence,1156
4480,dam,1156
4481,junk,1156
4482,creating,1156
4483,insides,1156
4484,virus,1155
4485,carefully,1155
4486,cloudy,1155
4487,guest,1155
4488,minor,1155
4489,vomit,1155
4490,screens,1154
4491,dawning,1154
4492,martin,1154
4493,messin,1154
4494,boulevard,1153
4495,unwind,1152
4496,anthem,1152
4497,gathering,1150
4498,biting,1150
4499,proceed,1150
4500,satan's,1150
4501,bait,1149
4502,westside,1149
4503,purse,1149
4504,villain,1149
4505,fingertips,1148
4506,wallet,1148
4507,watches,1148
4508,salute,1147
4509,chamber,1147
4510,asks,1147
4511,deals,1146
4512,soda,1145
4513,weigh,1145
4514,sideways,1145
4515,fighter,1144
4516,obsessed,1144
4517,cough,1144
4518,vultures,1143
4519,posted,1142
4520,zombie,1142
4521,plains,1141
4522,cow,1141
4523,accident,1141
4524,poured,1140
4525,toxic,1140
4526,severed,1139
4527,healthy,1139
4528,families,1139
4529,football,1139
4530,moral,1138
4531,leaning,1138
4532,wage,1138
4533,inspired,1138
4534,account,1137
4535,lover's,1137
4536,puzzle,1136
4537,titties,1136
4538,unreal,1136
4539,unique,1135
4540,verbal,1134
4541,reaper,1134
4542,stores,1134
4543,abused,1134
4544,beasts,1133
4545,fare,1132
4546,confession,1132
4547,committed,1132
4548,eggs,1132
4549,lifting,1131
4550,disagree,1131
4551,skate,1131
4552,strictly,1131
4553,ck,1130
4554,miserable,1130
4555,beans,1130
4556,tighter,1129
4557,awe,1129
4558,shaped,1128
4559,unity,1128
4560,beatin,1127
4561,carve,1127
4562,armageddon,1126
4563,illest,1126
4564,hustling,1125
4565,reject,1125
4566,soap,1125
4567,fitted,1124
4568,romeo,1124
4569,rice,1124
4570,screamed,1124
4571,sailor,1123
4572,attraction,1123
4573,gorgeous,1123
4574,startin,1122
4575,future's,1121
4576,battlefield,1121
4577,several,1121
4578,tapes,1121
4579,mysterious,1120
4580,senseless,1120
4581,idiot,1120
4582,invited,1120
4583,stir,1119
4584,demands,1119
4585,branches,1119
4586,landed,1119
4587,nailed,1119
4588,prayin,1118
4589,es,1118
4590,forevermore,1118
4591,teachers,1118
4592,beloved,1117
4593,prophets,1116
4594,tainted,1116
4595,alot,1115
4596,reward,1115
4597,stroll,1115
4598,wonderland,1115
4599,rd,1114
4600,ole,1113
4601,lanes,1113
4602,pleasures,1111
4603,worm,1110
4604,timeless,1110
4605,cups,1110
4606,hurtin,1109
4607,expose,1109
4608,wretched,1107
4609,correct,1107
4610,aiyyo,1106
4611,likely,1106
4612,motivation,1106
4613,chemistry,1105
4614,brilliant,1104
4615,sends,1104
4616,feedback,1103
4617,sworn,1103
4618,definition,1103
4619,gained,1102
4620,declare,1102
4621,dame,1102
4622,haunts,1101
4623,depth,1101
4624,african,1101
4625,blonde,1101
4626,outlaw,1100
4627,critical,1100
4628,where'd,1100
4629,exchange,1100
4630,huge,1100
4631,gangsters,1100
4632,bears,1099
4633,willie,1099
4634,garage,1098
4635,nonsense,1098
4636,repeating,1097
4637,bwoy,1097
4638,dynamite,1097
4639,smith,1097
4640,usual,1095
4641,appetite,1095
4642,england,1095
4643,careless,1095
4644,dozen,1095
4645,planted,1094
4646,creeps,1094
4647,skeet,1094
4648,name's,1094
4649,offered,1093
4650,stared,1093
4651,descend,1093
4652,suitcase,1092
4653,dealin,1092
4654,vampire,1091
4655,countless,1091
4656,palms,1091
4657,mayn,1090
4658,ritual,1090
4659,blur,1090
4660,realest,1090
4661,drill,1089
4662,roc,1089
4663,nickel,1088
4664,unspoken,1088
4665,palace,1088
4666,nas,1088
4667,spells,1087
4668,expression,1087
4669,discovered,1087
4670,sincere,1085
4671,iced,1085
4672,beds,1085
4673,religious,1085
4674,boy's,1085
4675,possess,1085
4676,starry,1084
4677,ro,1084
4678,silk,1084
4679,subtle,1084
4680,how'd,1084
4681,expensive,1083
4682,dealer,1083
4683,tat,1083
4684,timing,1082
4685,emcee,1081
4686,feeble,1081
4687,resurrection,1081
4688,intention,1080
4689,issues,1080
4690,mamma,1079
4691,vanish,1079
4692,marijuana,1079
4693,direct,1078
4694,fee,1078
4695,leak,1078
4696,file,1078
4697,halloween,1078
4698,pointing,1077
4699,cocky,1077
4700,meanwhile,1077
4701,fearless,1076
4702,peak,1076
4703,jean,1076
4704,messages,1075
4705,triumph,1075
4706,gypsy,1075
4707,trained,1074
4708,backseat,1074
4709,ese,1073
4710,towns,1073
4711,insecure,1073
4712,homicide,1073
4713,trials,1073
4714,decline,1073
4715,suffered,1072
4716,slavery,1072
4717,deceiving,1071
4718,sailed,1070
4719,melodies,1070
4720,pattern,1069
4721,plea,1069
4722,elements,1068
4723,flags,1068
4724,rags,1068
4725,subject,1067
4726,adam,1067
4727,bouncing,1066
4728,sliding,1066
4729,toilet,1066
4730,flipped,1066
4731,woman's,1066
4732,cannon,1065
4733,headlights,1064
4734,anguish,1063
4735,cheated,1063
4736,settled,1063
4737,exists,1062
4738,corrupt,1062
4739,vine,1062
4740,fried,1062
4741,soak,1061
4742,closest,1061
4743,infernal,1060
4744,pawn,1060
4745,vacant,1059
4746,manage,1059
4747,blasphemy,1058
4748,wi,1058
4749,suffocate,1058
4750,gum,1058
4751,eighteen,1058
4752,apocalypse,1057
4753,heroin,1057
4754,checked,1057
4755,crows,1056
4756,planning,1056
4757,unaware,1056
4758,murda,1055
4759,current,1055
4760,glide,1055
4761,lawyer,1055
4762,yi,1054
4763,flipping,1054
4764,slightly,1054
4765,horny,1052
4766,per,1051
4767,compton,1051
4768,incomplete,1050
4769,advantage,1048
4770,rapture,1047
4771,answered,1046
4772,rattle,1046
4773,dong,1046
4774,pee,1046
4775,packs,1046
4776,morbid,1045
4777,neighbor,1045
4778,doctors,1043
4779,similar,1043
4780,reaches,1043
4781,knocks,1042
4782,naturally,1042
4783,confuse,1042
4784,obscene,1042
4785,crumbling,1041
4786,pedal,1041
4787,deceived,1040
4788,notion,1040
4789,wassup,1038
4790,conflict,1038
4791,necks,1038
4792,ben,1037
4793,lions,1037
4794,typical,1037
4795,pirate,1037
4796,porn,1037
4797,pistols,1037
4798,swingin,1037
4799,patterns,1036
4800,labels,1036
4801,doc,1036
4802,sweetness,1035
4803,paved,1035
4804,option,1035
4805,legions,1034
4806,chalk,1034
4807,meaningless,1033
4808,petty,1033
4809,hesitation,1033
4810,shark,1032
4811,corruption,1031
4812,effort,1031
4813,sanctuary,1030
4814,mystic,1030
4815,spy,1030
4816,drained,1029
4817,secure,1029
4818,grams,1028
4819,makeup,1028
4820,kite,1028
4821,daze,1028
4822,adrenaline,1028
4823,disappears,1027
4824,increase,1026
4825,jenny,1026
4826,japan,1026
4827,believers,1026
4828,rick,1026
4829,upper,1026
4830,duh,1025
4831,reflecting,1023
4832,saves,1023
4833,stumbling,1023
4834,aww,1022
4835,dose,1022
4836,thorn,1020
4837,packin,1020
4838,marked,1019
4839,nothingness,1019
4840,certified,1019
4841,quote,1018
4842,consequences,1018
4843,blend,1018
4844,rumors,1018
4845,noble,1017
4846,upstairs,1017
4847,sheet,1017
4848,flown,1016
4849,temporary,1016
4850,whatchu,1015
4851,mode,1015
4852,je,1015
4853,badly,1014
4854,seventh,1014
4855,ribs,1014
4856,eager,1013
4857,conversations,1011
4858,nd,1010
4859,damaged,1010
4860,temperature,1010
4861,betrayal,1009
4862,scum,1009
4863,pierce,1009
4864,eastside,1009
4865,licking,1009
4866,passin,1009
4867,boiling,1008
4868,politicians,1008
4869,claiming,1008
4870,bong,1008
4871,example,1008
4872,soul's,1008
4873,arrows,1007
4874,musical,1007
4875,intent,1007
4876,fry,1007
4877,trend,1006
4878,cane,1006
4879,models,1006
4880,phones,1006
4881,newborn,1005
4882,brew,1005
4883,bumping,1004
4884,dances,1004
4885,bittersweet,1003
4886,photo,1003
4887,formed,1002
4888,duke,1002
4889,spaces,1001
4890,consuming,1001
4891,schemes,1001
4892,wiggle,1001
4893,keeper,1000
4894,april,1000
4895,counter,1000
4896,ropes,1000
4897,faceless,999
4898,nurse,999
4899,photographs,999
4900,smaller,999
4901,potential,999
4902,apologies,998
4903,gravy,998
4904,et,998
4905,itch,998
4906,jazz,997
4907,lime,997
4908,aids,997
4909,biggie,997
4910,mixtape,996
4911,mug,995
4912,deed,995
4913,martyr,995
4914,stall,994
4915,lucifer,994
4916,undo,993
4917,raindrops,993
4918,riddle,993
4919,apply,993
4920,bench,993
4921,perform,993
4922,travelling,992
4923,popular,992
4924,now's,992
4925,saddle,991
4926,playground,991
4927,brakes,991
4928,diddy,991
4929,addict,991
4930,sweater,991
4931,theory,990
4932,pregnant,990
4933,naive,989
4934,pointed,989
4935,sniff,989
4936,egg,989
4937,kelly,988
4938,aboard,988
4939,haul,987
4940,tribe,987
4941,kong,987
4942,y'know,987
4943,zoom,986
4944,stunt,986
4945,frank,985
4946,thursday,984
4947,sweating,984
4948,vile,984
4949,servant,984
4950,spun,983
4951,stakes,983
4952,kool,983
4953,session,983
4954,lined,983
4955,scratched,982
4956,brutal,982
4957,aiming,982
4958,height,982
4959,pet,982
4960,brightest,981
4961,rang,981
4962,lemon,981
4963,indian,981
4964,losers,981
4965,sounding,981
4966,coldest,981
4967,traces,980
4968,bin,980
4969,steer,980
4970,bending,980
4971,ruler,980
4972,chant,979
4973,head's,979
4974,november,979
4975,substance,978
4976,tommy,978
4977,concentrate,977
4978,dan,977
4979,pledge,977
4980,sally,977
4981,dang,976
4982,nod,976
4983,bleak,976
4984,hearin,976
4985,dippin,976
4986,theme,976
4987,phrase,975
4988,banana,975
4989,fronting,974
4990,guitars,974
4991,title,974
4992,loop,973
4993,thrills,973
4994,spiral,973
4995,rover,973
4996,reminisce,973
4997,muddy,971
4998,kidding,971
4999,truths,970
5000,brother's,970
5001,ed,970
5002,critics,969
5003,fortress,968
5004,zip,968
5005,jamaica,968
5006,sales,968
5007,throws,967
5008,horrible,967
5009,clash,967
5010,radar,967
5011,getaway,966
5012,blazin,966
5013,anchor,966
5014,character,966
5015,oak,966
5016,boxes,966
5017,shifting,965
5018,controlling,965
5019,caps,965
5020,mtv,965
5021,boyz,964
5022,valentine,964
5023,undead,964
5024,galaxy,964
5025,si,964
5026,gentleman,964
5027,o'er,963
5028,purity,963
5029,canvas,963
5030,rugged,963
5031,perspective,962
5032,guessing,962
5033,ca,962
5034,phat,962
5035,anyhow,961
5036,slack,961
5037,wired,961
5038,splash,961
5039,elephant,960
5040,member,960
5041,expectations,960
5042,curl,959
5043,noel,958
5044,charms,958
5045,battered,958
5046,charles,958
5047,request,958
5048,loco,958
5049,brake,958
5050,humming,957
5051,rifle,957
5052,instinct,956
5053,gladly,956
5054,smilin,956
5055,suckin,956
5056,dicks,955
5057,masquerade,954
5058,entertain,954
5059,confusing,954
5060,eaten,954
5061,joined,954
5062,brag,954
5063,rack,954
5064,scatter,954
5065,sucka,953
5066,year's,953
5067,summon,952
5068,scorn,952
5069,closely,952
5070,tumble,951
5071,carnival,951
5072,lisa,951
5073,bruises,951
5074,shocked,951
5075,flaming,950
5076,ar,950
5077,mellow,949
5078,rumble,949
5079,boston,948
5080,philosophy,947
5081,trill,947
5082,wednesday,947
5083,goons,947
5084,stuntin,947
5085,boats,947
5086,mysteries,946
5087,chills,946
5088,oath,946
5089,suns,945
5090,counts,945
5091,delicious,945
5092,breathless,945
5093,delay,944
5094,dealers,944
5095,harry,943
5096,pickin,943
5097,bites,942
5098,zion,942
5099,retarded,942
5100,virtue,942
5101,scrape,941
5102,untrue,941
5103,feared,941
5104,suicidal,941
5105,beers,941
5106,lamp,941
5107,thong,941
5108,france,940
5109,tonight's,940
5110,death's,940
5111,capital,940
5112,nick,940
5113,baseball,939
5114,male,939
5115,pipes,939
5116,threats,938
5117,railroad,937
5118,crosses,936
5119,doorway,935
5120,alibi,935
5121,fluid,935
5122,presents,935
5123,payin,935
5124,flaws,934
5125,versus,934
5126,retire,934
5127,maria,934
5128,choked,934
5129,compete,933
5130,penis,933
5131,vocal,933
5132,legal,932
5133,intense,932
5134,unfair,931
5135,unleash,931
5136,artists,931
5137,solar,930
5138,killas,930
5139,complaining,930
5140,chopper,930
5141,revealing,929
5142,sublime,929
5143,borders,929
5144,desperately,929
5145,boundaries,929
5146,sauce,929
5147,tube,929
5148,distress,928
5149,silhouette,928
5150,lining,928
5151,angeles,928
5152,frustrated,928
5153,loyal,928
5154,righteousness,927
5155,delicate,927
5156,hazy,927
5157,removed,927
5158,rug,927
5159,chords,926
5160,banner,926
5161,turf,926
5162,program,926
5163,busta,926
5164,protected,925
5165,relentless,925
5166,licks,925
5167,hooks,924
5168,seriously,924
5169,delivered,924
5170,glitter,924
5171,bitterness,924
5172,political,923
5173,ability,922
5174,contain,922
5175,applause,922
5176,tense,922
5177,rainbows,921
5178,changin,921
5179,terrified,920
5180,bathe,920
5181,choosing,920
5182,poke,920
5183,appeared,919
5184,barren,919
5185,longest,919
5186,community,919
5187,misty,919
5188,cases,919
5189,kim,919
5190,liver,919
5191,yesterday's,918
5192,vocals,918
5193,stacked,918
5194,package,918
5195,ka,917
5196,influence,917
5197,esteem,917
5198,unlock,916
5199,perception,916
5200,penetrate,916
5201,arrest,916
5202,enslaved,915
5203,authority,915
5204,wizard,915
5205,taxi,915
5206,unlike,915
5207,assume,915
5208,approaching,914
5209,knuckles,914
5210,armies,913
5211,maid,913
5212,nameless,913
5213,dedicate,913
5214,cleanse,912
5215,teaching,912
5216,tire,912
5217,gauge,912
5218,reminded,911
5219,glare,911
5220,limp,911
5221,cking,910
5222,cookin,910
5223,weeds,909
5224,dj's,908
5225,freakin,908
5226,tickets,908
5227,spreads,907
5228,sought,907
5229,pony,907
5230,landing,907
5231,terms,907
5232,clarity,907
5233,drawers,907
5234,hypocrisy,907
5235,basic,907
5236,sever,907
5237,bearing,907
5238,covering,906
5239,ruthless,906
5240,touches,906
5241,distorted,905
5242,certainly,904
5243,lac,904
5244,tang,904
5245,poem,904
5246,balling,904
5247,parked,904
5248,embraced,903
5249,heals,903
5250,absolute,902
5251,invitation,902
5252,contagious,902
5253,jelly,902
5254,fiery,902
5255,stink,902
5256,trusting,901
5257,responsible,900
5258,countin,900
5259,maniac,900
5260,personality,899
5261,speaker,899
5262,moses,899
5263,report,899
5264,passage,898
5265,water's,898
5266,testify,898
5267,nina,898
5268,eyelids,898
5269,loyalty,898
5270,earthly,897
5271,healed,897
5272,dodge,897
5273,summers,897
5274,henny,897
5275,willow,896
5276,sweetly,896
5277,sighs,896
5278,temper,896
5279,traded,896
5280,alike,895
5281,gleam,895
5282,cemetery,895
5283,swang,895
5284,venus,895
5285,behavior,895
5286,jewel,893
5287,clan,893
5288,pizza,893
5289,otherwise,893
5290,usa,893
5291,ain,892
5292,freely,892
5293,vodka,892
5294,sparkle,891
5295,soup,891
5296,yellin,891
5297,mattress,891
5298,preaching,890
5299,conquered,890
5300,loosing,889
5301,lang,889
5302,sharks,889
5303,alert,889
5304,caution,889
5305,pilot,889
5306,dummy,889
5307,curve,888
5308,cuttin,888
5309,speeding,887
5310,details,887
5311,shits,887
5312,ling,886
5313,wives,886
5314,bake,886
5315,grease,885
5316,technology,884
5317,gotti,884
5318,determined,884
5319,sinister,884
5320,prick,884
5321,gap,883
5322,rippin,883
5323,overseas,883
5324,faggots,883
5325,asses,883
5326,mom's,883
5327,oooo,882
5328,witches,882
5329,pitiful,882
5330,therapy,882
5331,smarter,882
5332,goods,882
5333,myth,882
5334,dave,882
5335,treats,882
5336,disgust,881
5337,cans,881
5338,puffin,881
5339,meek,881
5340,joints,881
5341,drought,881
5342,chopped,880
5343,wasteland,879
5344,flirt,879
5345,anxious,879
5346,dishes,879
5347,returns,878
5348,patch,878
5349,clocks,877
5350,murderer,877
5351,dreamers,876
5352,israel,876
5353,function,876
5354,hallway,876
5355,brink,876
5356,international,876
5357,treasures,876
5358,aftermath,876
5359,necklace,876
5360,sleeves,876
5361,counted,876
5362,breathes,875
5363,ti,875
5364,treason,875
5365,sacrificed,874
5366,awakening,873
5367,footprints,873
5368,proved,873
5369,ruby,873
5370,jordan,873
5371,coin,873
5372,luxury,872
5373,casting,872
5374,bronx,872
5375,rave,872
5376,ching,872
5377,straw,872
5378,compared,872
5379,skeleton,871
5380,fleeting,871
5381,conviction,870
5382,blasting,870
5383,wilderness,870
5384,tim,870
5385,labor,870
5386,phoenix,869
5387,elvis,869
5388,chemicals,868
5389,untold,868
5390,possession,868
5391,kno,868
5392,stable,868
5393,systems,868
5394,types,867
5395,buttons,867
5396,brow,866
5397,sneakers,866
5398,crippled,865
5399,landscape,865
5400,received,865
5401,gamble,864
5402,sky's,864
5403,frames,864
5404,spendin,864
5405,fur,863
5406,lyrically,863
5407,central,863
5408,bonnie,863
5409,vibes,862
5410,crisis,862
5411,dish,861
5412,unleashed,861
5413,stackin,861
5414,nothings,860
5415,reputation,860
5416,aches,859
5417,flowin,859
5418,sprung,859
5419,effects,859
5420,ali,859
5421,happily,858
5422,mexican,858
5423,melts,858
5424,freaking,858
5425,rebirth,858
5426,ruled,858
5427,eclipse,857
5428,rejected,857
5429,girlfriends,857
5430,mini,857
5431,therefore,857
5432,slapped,856
5433,ho's,856
5434,hawk,856
5435,hearse,856
5436,sue,856
5437,desk,856
5438,cooler,856
5439,starve,855
5440,wantin,855
5441,rowdy,855
5442,dagger,855
5443,property,855
5444,lurking,855
5445,amends,854
5446,wagon,854
5447,teen,854
5448,grieve,854
5449,hennessy,854
5450,symbol,854
5451,muthafuckas,853
5452,entered,853
5453,testing,853
5454,forsake,852
5455,motel,852
5456,ablaze,852
5457,highly,852
5458,ballers,852
5459,junior,851
5460,bows,851
5461,swarm,851
5462,ford,851
5463,matches,850
5464,smashing,850
5465,strongest,849
5466,contract,849
5467,clack,849
5468,vip,849
5469,conceal,849
5470,peers,849
5471,site,848
5472,urban,848
5473,dancefloor,847
5474,infection,847
5475,lou,847
5476,passenger,847
5477,soulja,847
5478,legends,846
5479,sentimental,846
5480,mega,845
5481,object,845
5482,flop,845
5483,withered,844
5484,controls,844
5485,military,844
5486,boil,844
5487,funds,844
5488,officer,844
5489,bugs,844
5490,sarah,844
5491,guided,843
5492,poems,843
5493,spoil,843
5494,mercedes,842
5495,whipped,842
5496,brace,842
5497,pencil,842
5498,causes,841
5499,skyline,841
5500,claimed,841
5501,adventure,841
5502,buyin,840
5503,schools,840
5504,downfall,840
5505,warfare,839
5506,hugs,839
5507,charts,839
5508,grounds,838
5509,tempted,838
5510,punish,838
5511,crawled,838
5512,annie,838
5513,tightly,838
5514,cliff,837
5515,pressing,837
5516,bra,837
5517,reads,836
5518,rod,836
5519,tattoos,835
5520,stumbled,835
5521,deceased,835
5522,jive,835
5523,touchin,835
5524,wifey,835
5525,exhale,834
5526,learnt,834
5527,sicker,834
5528,portrait,834
5529,isolation,833
5530,blackness,833
5531,honky,833
5532,hammers,833
5533,mere,833
5534,defined,833
5535,paranoia,833
5536,swings,833
5537,mistress,832
5538,scenery,832
5539,moe,832
5540,bully,832
5541,judas,832
5542,millionaire,831
5543,writin,831
5544,cheers,830
5545,shovel,830
5546,cookie,830
5547,bred,830
5548,shh,830
5549,circumstance,829
5550,ing,829
5551,ski,829
5552,gunshot,829
5553,buckle,828
5554,haste,827
5555,aloud,827
5556,unsaid,827
5557,admire,827
5558,hoppin,827
5559,umbrella,827
5560,justified,826
5561,yonder,826
5562,fishing,826
5563,reminder,826
5564,scott,826
5565,expecting,826
5566,prada,826
5567,broadway,826
5568,clone,825
5569,scarlet,825
5570,throats,825
5571,midwest,825
5572,subway,825
5573,holocaust,824
5574,chairs,824
5575,murderous,823
5576,minus,823
5577,breasts,823
5578,blud,823
5579,sounded,823
5580,guardian,822
5581,cynical,822
5582,gifted,822
5583,gears,822
5584,representing,821
5585,soaking,821
5586,o's,821
5587,why's,821
5588,teardrops,821
5589,tuned,821
5590,intelligence,821
5591,luv,820
5592,combat,820
5593,junkie,820
5594,impact,820
5595,hopped,820
5596,headphones,820
5597,diving,819
5598,coma,819
5599,catchin,819
5600,unhappy,818
5601,tub,818
5602,caring,817
5603,cattle,817
5604,lingers,817
5605,ambulance,817
5606,carolina,817
5607,furious,816
5608,afterlife,816
5609,spliff,816
5610,fierce,816
5611,opinions,816
5612,sorta,816
5613,pimping,816
5614,nana,816
5615,hopefully,816
5616,christians,816
5617,skulls,815
5618,castles,815
5619,feeling's,814
5620,ga,814
5621,fences,814
5622,virginia,813
5623,anew,813
5624,manifest,813
5625,fork,813
5626,menace,813
5627,neath,812
5628,forming,812
5629,highs,812
5630,ignoring,812
5631,generations,812
5632,license,812
5633,marriage,812
5634,knights,811
5635,former,811
5636,stubborn,811
5637,juicy,811
5638,stance,810
5639,pennies,810
5640,collection,809
5641,weaker,808
5642,wiser,808
5643,recipe,808
5644,shouts,808
5645,rah,807
5646,knots,807
5647,celebrity,807
5648,bouncin,807
5649,faults,806
5650,lames,806
5651,print,805
5652,elevate,804
5653,yourselves,804
5654,wandered,804
5655,length,804
5656,tho,803
5657,patron,802
5658,wink,802
5659,safely,801
5660,fu,801
5661,mothafucka,801
5662,cruising,800
5663,gorilla,800
5664,explanation,800
5665,switched,800
5666,creek,800
5667,fragments,799
5668,thine,799
5669,monkeys,799
5670,picks,799
5671,greener,799
5672,holly,798
5673,burdens,798
5674,ninja,798
5675,alter,798
5676,priceless,798
5677,tempt,798
5678,embracing,797
5679,valleys,797
5680,jury,797
5681,raven,797
5682,shaken,797
5683,gown,797
5684,clover,797
5685,blacks,797
5686,sock,797
5687,burner,797
5688,guards,796
5689,hog,796
5690,notch,796
5691,unfolds,796
5692,owned,795
5693,dine,795
5694,snitches,795
5695,decent,795
5696,bothered,795
5697,cents,795
5698,maggots,794
5699,lung,794
5700,nearer,794
5701,pointless,793
5702,exploding,793
5703,playboy,793
5704,nineteen,793
5705,joyful,792
5706,trails,792
5707,amor,792
5708,communication,792
5709,wastin,792
5710,diary,792
5711,unsure,791
5712,jock,791
5713,caine,790
5714,features,790
5715,overtime,790
5716,reveals,789
5717,sonic,789
