rank,token,count
1778,tongue,250
1779,rhyme,250
1780,month,250
1781,headed,250
1782,wrapped,249
1783,burns,249
1784,dyin,248
1785,books,248
1786,wheels,248
1787,mellow,248
1788,jungle,248
1789,distant,247
1790,mow,247
1791,completely,247
1792,linger,247
1793,pictures,247
1794,pale,247
1795,roads,247
1796,dumb,246
1797,honky,246
1798,shiny,246
1799,pure,246
1800,roar,246
1801,dolly,245
1802,nation,245
1803,lately,245
1804,block,245
1805,beware,245
1806,closed,245
1807,april,245
1808,london,244
1809,hum,244
1810,praying,244
1811,bold,244
1812,holdin,243
1813,doors,243
1814,shades,243
1815,shirt,243
1816,motion,242
1817,covered,242
1818,pop,241
1819,spare,241
1820,gang,240
1821,fifty,240
1822,sleepy,240
1823,admit,240
1824,floating,240
1825,troubled,239
1826,drops,239
1827,velvet,239
1828,fallen,239
1829,thin,238
1830,seas,238
1831,shook,238
1832,louis,237
1833,america,237
1834,soldiers,237
1835,lover's,236
1836,spot,236
1837,unless,236
1838,resist,235
1839,tore,235
1840,fault,235
1841,burnin,235
1842,bo,235
1843,acting,235
1844,draw,234
1845,francisco,234
1846,charm,234
1847,drinkin,234
1848,rocking,234
1849,lamb,233
1850,george,233
1851,something's,233
1852,parade,233
1853,cream,233
1854,dirt,233
1855,pardon,233
1856,yay,232
1857,one's,232
1858,girl's,232
1859,destiny,232
1860,wished,232
1861,frown,232
1862,gas,232
1863,ninety,232
1864,winter's,232
1865,toys,232
1866,knocking,231
1867,praise,231
1868,shakin,230
1869,watchin,230
1870,sparrow,230
1871,fading,230
1872,nothing's,230
1873,writing,230
1874,steps,229
1875,shop,228
1876,lightning,228
1877,mommy,228
1878,moan,228
1879,teeth,228
1880,class,228
1881,quickly,228
1882,boogie,227
1883,disappear,227
1884,cheat,227
1885,brighter,227
1886,jenny,226
1887,laughin,226
1888,delight,226
1889,dollars,226
1890,upside,226
1891,leads,226
1892,clay,225
1893,vine,225
1894,size,225
1895,saint,225
1896,hasn't,225
1897,counting,225
1898,enjoy,225
1899,lets,225
1900,sake,224
1901,meadow,224
1902,roof,224
1903,fills,224
1904,caused,223
1905,louie,223
1906,spanish,223
1907,fella,223
1908,closing,223
1909,probably,223
1910,travelin,223
1911,heartbreak,223
1912,discover,223
1913,wrap,222
1914,puppet,222
1915,blew,222
1916,whispered,222
1917,swingin,221
1918,du,221
1919,cadillac,221
1920,sunlight,221
1921,wandering,221
1922,evenin,221
1923,what'd,221
1924,diddley,220
1925,history,220
1926,ra,220
1927,building,220
1928,lean,220
1929,seat,220
1930,loser,220
1931,signs,220
1932,check,220
1933,holler,219
1934,rope,219
1935,crossed,219
1936,lou,218
1937,bitty,218
1938,stoned,218
1939,sentimental,218
1940,dogs,218
1941,pony,218
1942,cost,218
1943,confusion,218
1944,surf,217
1945,folk,217
1946,unto,217
1947,wasted,217
1948,chick,216
1949,twinkle,216
1950,guilty,216
1951,breakin,216
1952,surrender,216
1953,learning,216
1954,lucy,216
1955,wed,215
1956,lesson,215
1957,kitchen,215
1958,plea,214
1959,cute,214
1960,pour,214
1961,knife,214
1962,disguise,214
1963,flowing,214
1964,listening,214
1965,wagon,213
1966,warmth,213
1967,castle,213
1968,ghost,213
1969,angry,213
1970,crime,213
1971,choo,213
1972,im,212
1973,ashes,212
1974,bein,212
1975,stepped,212
1976,wing,212
1977,ugly,212
1978,amen,211
1979,stairs,211
1980,orange,211
1981,sailor,211
1982,believed,211
1983,hee,211
1984,marie,210
1985,breast,210
1986,trains,210
1987,forest,210
1988,neck,210
1989,flew,210
1990,matters,209
1991,jolly,209
1992,quarter,209
1993,carried,209
1994,willing,208
1995,finds,208
1996,hound,208
1997,stories,207
1998,hay,207
1999,calm,207
2000,weren't,207
2001,husband,207
2002,crawl,207
2003,whoo,207
2004,sisters,206
2005,pretending,206
2006,pot,206
2007,peaceful,206
2008,flag,206
2009,cheating,205
2010,either,205
2011,worst,205
2012,ivy,204
2013,december,204
2014,trace,204
2015,reasons,204
2016,kingdom,204
2017,rocky,204
2018,leg,204
2019,bees,204
2020,worries,204
2021,willie,203
2022,tease,203
2023,biggest,203
2024,shape,203
2025,stones,203
2026,mud,203
2027,crystal,203
2028,flight,203
2029,woe,202
2030,stage,202
2031,gloom,202
2032,coast,202
2033,unknown,202
2034,following,202
2035,huggin,201
2036,birth,201
2037,sort,201
2038,sweat,201
2039,seasons,201
2040,couple,201
2041,respect,201
2042,lend,201
2043,laughs,201
2044,tuesday,201
2045,careful,201
2046,colour,200
2047,wonderin,200
2048,rent,200
2049,deal,200
2050,flows,200
2051,add,199
2052,gift,199
2053,chim,199
2054,footsteps,199
2055,tracks,199
2056,thrills,199
2057,tv,199
2058,melt,199
2059,younger,199
2060,candle,198
2061,gladly,198
2062,spoon,198
2063,bank,197
2064,sighs,197
2065,chances,197
2066,fresh,197
2067,noise,197
2068,shelter,197
2069,fore,197
2070,buried,197
2071,choice,197
2072,mend,196
2073,grieve,196
2074,shinin,196
2075,prisoner,196
2076,yearning,196
2077,eating,196
2078,surprised,196
2079,fruit,196
2080,puttin,196
2081,cheatin,195
2082,beep,195
2083,mail,195
2084,sheep,194
2085,witness,194
2086,beans,194
2087,wicked,194
2088,toe,194
2089,shimmy,193
2090,michael,193
2091,shack,193
2092,swell,193
2093,starting,193
2094,dinner,193
2095,complain,193
2096,sets,193
2097,tin,193
2098,lamp,193
2099,louisiana,192
2100,beats,192
2101,puts,192
2102,noel,191
2103,phyllis,191
2104,remembering,191
2105,dusty,191
2106,cradle,191
2107,searchin,191
2108,sunrise,191
2109,emptiness,191
2110,gaze,191
2111,becomes,191
2112,sons,191
2113,doop,190
2114,wishes,190
2115,neither,190
2116,figure,190
2117,hadn't,190
2118,fifteen,190
2119,dozen,190
2120,sincere,190
2121,diddle,189
2122,mark,189
2123,problems,189
2124,gin,189
2125,kings,189
2126,groovin,189
2127,lov,188
2128,liza,188
2129,leading,188
2130,dropped,188
2131,talks,188
2132,cow,188
2133,yard,188
2134,present,188
2135,notice,188
2136,record,188
2137,hopin,187
2138,growin,187
2139,morn,187
2140,score,187
2141,expect,187
2142,cake,187
2143,satisfaction,187
2144,prayed,187
2145,freight,186
2146,losin,186
2147,helpless,186
2148,springtime,186
2149,flames,186
2150,sympathy,186
2151,monster,186
2152,beggin,185
2153,police,185
2154,stays,185
2155,final,185
2156,temptation,184
2157,cheated,184
2158,speaks,184
2159,jumpin,184
2160,parted,184
2161,feather,184
2162,reindeer,184
2163,cats,183
2164,leaf,183
2165,refrain,183
2166,suffer,183
2167,louder,183
2168,dong,183
2169,father's,183
2170,third,183
2171,worn,183
2172,president,183
2173,match,183
2174,cards,183
2175,bury,183
2176,moves,183
2177,despair,182
2178,suppose,182
2179,duh,182
2180,claim,182
2181,colored,182
2182,heaven's,181
2183,tiger,181
2184,understanding,181
2185,records,181
2186,heavens,181
2187,crowded,180
2188,packed,180
2189,noon,180
2190,terrible,180
2191,twas,180
2192,engine,180
2193,grin,180
2194,distance,180
2195,dah,180
2196,bloody,180
2197,twilight,179
2198,unhappy,179
2199,shelf,179
2200,breakfast,179
2201,meeting,179
2202,yesterday's,179
2203,listened,179
2204,tip,179
2205,foolin,179
2206,flown,179
2207,glance,179
2208,english,179
2209,fiddle,178
2210,avenue,178
2211,mill,178
2212,staying,178
2213,plastic,178
2214,impossible,178
2215,throne,178
2216,rah,178
2217,knockin,178
2218,july,178
2219,pine,178
2220,dilly,177
2221,clap,177
2222,wonderland,177
2223,rag,177
2224,sack,177
2225,ribbons,177
2226,anyhow,177
2227,harder,177
2228,mystery,177
2229,sleeps,177
2230,chicka,176
2231,fades,176
2232,jukebox,176
2233,oak,176
2234,bid,176
2235,nest,176
2236,bore,176
2237,fox,176
2238,fed,176
2239,sweetly,176
2240,upset,176
2241,pound,176
2242,tambourine,176
2243,naked,176
2244,lang,175
2245,harry,174
2246,card,174
2247,anew,174
2248,showing,174
2249,drift,174
2250,sale,174
2251,tumbling,173
2252,rides,173
2253,echo,173
2254,clover,173
2255,reaching,173
2256,direction,173
2257,ron,172
2258,diddy,172
2259,passin,172
2260,mixed,172
2261,greet,172
2262,animal,172
2263,american,172
2264,escape,172
2265,cook,172
2266,silk,172
2267,believing,172
2268,rains,172
2269,sleepin,172
2270,sensation,172
2271,hidden,172
2272,helping,172
2273,village,172
2274,nature,172
2275,tis,171
2276,rare,171
2277,rover,171
2278,solo,171
2279,bass,171
2280,killing,171
2281,grief,171
2282,whispering,171
2283,bible,171
2284,kicks,171
2285,yi,170
2286,tighten,170
2287,lace,170
2288,whirl,170
2289,tomorrow's,170
2290,conscience,170
2291,stops,170
2292,gown,170
2293,exist,170
2294,bunch,170
2295,lake,170
2296,ruin,170
2297,dont,169
2298,needing,169
2299,putting,169
2300,sailed,169
2301,understood,169
2302,order,169
2303,ll,168
2304,bonnie,168
2305,highest,168
2306,trick,168
2307,kinds,168
2308,confess,168
2309,neighbor,168
2310,perfume,168
2311,herself,168
2312,accept,168
2313,chasing,168
2314,kentucky,167
2315,doot,167
2316,treats,167
2317,bucket,167
2318,problem,167
2319,fountain,167
2320,compare,167
2321,glorious,166
2322,whatcha,166
2323,whom,166
2324,picking,166
2325,worlds,166
2326,woods,166
2327,traveled,166
2328,hearing,166
2329,gully,165
2330,mem'ries,165
2331,miracle,165
2332,givin,165
2333,mona,165
2334,sands,165
2335,sloopy,164
2336,astray,164
2337,breathing,164
2338,brush,164
2339,conversation,164
2340,ray,164
2341,mule,164
2342,neighborhood,164
2343,false,164
2344,famous,164
2345,dooby,164
2346,day's,164
2347,heels,164
2348,decided,164
2349,sway,163
2350,umm,163
2351,mhm,163
2352,common,163
2353,twistin,163
2354,cabin,163
2355,survive,163
2356,cigarette,163
2357,windy,163
2358,speaking,163
2359,prize,162
2360,zoo,162
2361,si,162
2362,weekend,162
2363,kangaroo,162
2364,borrow,162
2365,jordan,162
2366,trembling,162
2367,gates,162
2368,spark,162
2369,traveling,162
2370,flash,162
2371,vision,162
2372,dit,161
2373,loo,161
2374,society,161
2375,questions,161
2376,lemon,161
2377,further,161
2378,rolls,161
2379,seed,161
2380,refuse,161
2381,curse,161
2382,popcorn,160
2383,abilene,160
2384,dreamer,160
2385,goodness,160
2386,seventeen,160
2387,flashing,160
2388,shoulders,160
2389,giddy,159
2390,bind,159
2391,grateful,159
2392,humble,159
2393,generation,159
2394,waltz,159
2395,cell,159
2396,sharing,159
2397,wink,159
2398,shattered,159
2399,screaming,159
2400,club,159
2401,salt,159
2402,aglow,159
2403,pane,159
2404,princess,159
2405,gong,158
2406,prayers,158
2407,daily,158
2408,main,158
2409,bob,158
2410,bars,158
2411,gain,158
2412,success,158
2413,souls,158
2414,ships,158
2415,everytime,157
2416,excuse,157
2417,meat,157
2418,indians,157
2419,chills,157
2420,parents,157
2421,hears,157
2422,southern,157
2423,butter,157
2424,surround,157
2425,ill,157
2426,lit,157
2427,lion,157
2428,goo,157
2429,worship,157
2430,crack,156
2431,stray,156
2432,butterfly,156
2433,sadly,156
2434,wolf,155
2435,sundown,155
2436,stomp,155
2437,piano,155
2438,toast,155
2439,union,155
2440,due,155
2441,gentlemen,155
2442,ourselves,155
2443,private,155
2444,fooling,155
2445,stroll,155
2446,who'd,155
2447,sink,155
2448,stupid,155
2449,snowman,154
2450,fuss,154
2451,ev'rybody,154
2452,behold,154
2453,realized,154
2454,yeh,154
2455,handle,154
2456,ok,154
2457,alabama,154
2458,sudden,154
2459,neat,154
2460,sheriff,154
2461,wandered,154
2462,strife,154
2463,darn,153
2464,bubbles,153
2465,wondered,153
2466,bug,153
2467,finding,153
2468,mistakes,153
2469,smilin,153
2470,rooms,153
2471,banks,153
2472,group,153
2473,motor,153
2474,pouring,153
2475,afford,153
2476,badly,153
2477,aware,153
2478,hully,152
2479,mem'ry,152
2480,chime,152
2481,tick,152
2482,thru,152
2483,puff,152
2484,cafe,152
2485,pants,152
2486,mo,152
2487,ceiling,152
2488,rooster,152
2489,scratch,152
2490,tower,152
2491,teardrop,151
2492,potato,151
2493,easily,151
2494,rosie,151
2495,dixie,151
2496,daylight,151
2497,wipe,151
2498,ramble,151
2499,pleasant,151
2500,frozen,151
2501,rang,151
2502,setting,151
2503,cupid,150
2504,shell,150
2505,guard,150
2506,dizzy,150
2507,sun's,150
2508,slipped,150
2509,leather,150
2510,wasting,150
2511,sending,150
2512,tricks,150
2513,prettiest,149
2514,harlem,149
2515,saddle,149
2516,solid,149
2517,circles,149
2518,weeks,149
2519,hero,149
2520,destroy,149
2521,choir,149
2522,mention,149
2523,dearest,148
2524,prince,148
2525,serve,148
2526,paul,148
2527,honor,148
2528,throat,148
2529,strike,148
2530,wooden,148
2531,allow,148
2532,shaking,148
2533,driver,148
2534,savior,147
2535,aww,147
2536,eagle,147
2537,chin,147
2538,forward,147
2539,sides,147
2540,court,147
2541,teacher,147
2542,sherry,146
2543,bigger,146
2544,knowin,146
2545,mansion,146
2546,robin,146
2547,pockets,146
2548,imagination,146
2549,mothers,146
2550,affection,146
2551,heel,146
2552,bethlehem,145
2553,banjo,145
2554,maiden,145
2555,sore,145
2556,ar,145
2557,placed,145
2558,reelin,145
2559,how's,145
2560,latest,145
2561,constantly,145
2562,fairy,145
2563,sails,145
2564,hollow,145
2565,form,145
2566,familiar,145
2567,crow,144
2568,pickin,144
2569,blossom,144
2570,glasses,143
2571,forgetting,143
2572,begged,143
2573,stretch,143
2574,ache,143
2575,important,143
2576,tonk,143
2577,bags,143
2578,situation,143
2579,cure,143
2580,surfin,143
2581,golly,143
2582,wonders,143
2583,attention,142
2584,steppin,142
2585,chill,142
2586,puppy,142
2587,bayou,142
2588,ribbon,142
2589,circus,142
2590,babies,142
2591,papers,142
2592,wmf,141
2593,looka,141
2594,apples,141
2595,dandy,141
2596,vietnam,141
2597,punch,141
2598,nickel,141
2599,tries,141
2600,protect,141
2601,asks,141
2602,deceive,141
2603,log,141
2604,poison,141
2605,heed,141
2606,eternally,140
2607,fashioned,140
2608,pool,140
2609,flesh,140
2610,jackson,140
2611,mornings,140
2612,naughty,140
2613,jar,140
2614,holes,140
2615,remains,140
2616,bonny,139
2617,washington,139
2618,goal,139
2619,neon,139
2620,ringin,138
2621,chitty,138
2622,haul,138
2623,joys,138
2624,declare,138
2625,toward,138
2626,slept,138
2627,page,138
2628,inspiration,138
2629,boats,138
2630,carpet,138
2631,coo,138
2632,finest,138
2633,shit,137
2634,goose,137
2635,uptight,137
2636,months,137
2637,chest,137
2638,chilly,137
2639,bringin,137
2640,harmony,137
2641,cave,137
2642,witch,137
2643,cigarettes,137
2644,dan,137
2645,humming,137
2646,pen,137
2647,grabbed,137
2648,wealth,137
2649,sorrows,136
2650,haunt,136
2651,gathered,136
2652,neighbors,136
2653,oom,136
2654,oooo,136
2655,edge,136
2656,faced,136
2657,telegram,135
2658,spite,135
2659,jive,135
2660,thumb,135
2661,easier,135
2662,hurrah,135
2663,denied,135
2664,wednesday,135
2665,homeward,135
2666,sixty,135
2667,satin,135
2668,works,135
2669,hare,135
2670,fuck,135
2671,pah,134
2672,nashville,134
2673,beatin,134
2674,barbara,134
2675,everlasting,134
2676,everyone's,134
2677,pam,134
2678,peter,134
2679,swore,134
2680,realise,134
2681,mate,134
2682,sins,134
2683,skip,134
2684,burst,134
2685,comb,134
2686,suitcase,134
2687,split,134
2688,joey,133
2689,virginia,133
2690,wi,133
2691,cane,133
2692,struck,133
2693,dip,133
2694,answers,133
2695,nerve,133
2696,sighing,133
2697,disgrace,133
2698,shown,133
2699,dock,133
2700,snake,133
2701,ages,132
2702,chose,132
2703,dough,132
2704,dragon,132
2705,float,132
2706,music's,132
2707,press,132
2708,mistletoe,132
2709,there'd,131
2710,searched,131
2711,bowl,131
2712,reminds,131
2713,drives,131
2714,mind's,131
2715,messin,131
2716,swallow,131
2717,fantasy,131
2718,western,131
2719,hips,131
2720,unusual,131
2721,handed,131
2722,loaded,131
2723,foggy,131
2724,hula,130
2725,else's,130
2726,stumble,130
2727,courage,130
2728,y'know,130
2729,content,130
2730,sweethearts,130
2731,pushing,130
2732,nearer,130
2733,action,130
2734,farmer,130
2735,spinnin,130
2736,spice,130
2737,tales,130
2738,ti,130
2739,thrown,130
2740,schemes,130
2741,scarlet,130
2742,themselves,130
2743,extra,129
2744,stagger,129
2745,childhood,129
2746,nervous,129
2747,sinner,129
2748,shone,129
2749,bluebird,129
2750,health,129
2751,envy,129
2752,football,129
2753,alvin,128
2754,belly,128
2755,pistol,128
2756,presents,128
2757,kneel,128
2758,ford,128
2759,cookin,128
2760,billie,128
2761,cheap,128
2762,chariot,128
2763,mouse,128
2764,pearls,128
2765,chapel,128
2766,england,128
2767,slide,128
2768,peculiar,128
2769,tumble,128
2770,erase,127
2771,fishin,127
2772,missin,127
2773,betty,127
2774,list,127
2775,oklahoma,127
2776,thankful,127
2777,pushed,127
2778,depend,127
2779,tossed,127
2780,castles,127
2781,cheeks,127
2782,tearing,127
2783,ancient,127
2784,polly,126
2785,chicks,126
2786,cash,126
2787,toot,126
2788,especially,126
2789,holly,126
2790,knocked,126
2791,bills,126
2792,duck,126
2793,nancy,126
2794,noticed,126
2795,potatoes,125
2796,fence,125
2797,rye,125
2798,measure,125
2799,lily,125
2800,rubber,125
2801,enemy,125
2802,hunger,125
2803,rattle,125
2804,fanny,125
2805,drank,125
2806,stepping,125
2807,granny,124
2808,petals,124
2809,hotel,124
2810,idea,124
2811,drinks,124
2812,spain,124
2813,climbed,124
2814,china,124
2815,colours,124
2816,dwell,123
2817,royal,123
2818,cattle,123
2819,hooked,123
2820,rosy,123
2821,lone,123
2822,movies,123
2823,rome,123
2824,palace,123
2825,appears,123
2826,foreign,123
2827,hesitate,123
2828,planted,123
2829,ecstasy,122
2830,shower,122
2831,postman,122
2832,serenade,122
2833,bitch,122
2834,lunch,122
2835,painting,122
2836,sinking,122
2837,sharp,122
2838,digging,122
2839,stealing,122
2840,surry,121
2841,sh,121
2842,vows,121
2843,cuckoo,121
2844,plant,121
2845,plains,121
2846,exciting,121
2847,silently,121
2848,pipe,121
2849,tramp,121
2850,narrow,121
2851,doy,120
2852,ireland,120
2853,david,120
2854,pal,120
2855,what'll,120
2856,laura,120
2857,nighttime,120
2858,flip,120
2859,madness,120
2860,deserve,120
2861,whispers,120
2862,julie,120
2863,aunt,120
2864,pennies,120
2865,fee,120
2866,slips,120
2867,confused,120
2868,wisdom,120
2869,wreck,120
2870,murder,120
2871,dresses,120
2872,maker,120
2873,chee,119
2874,worthwhile,119
2875,onto,119
2876,cherish,119
2877,shady,119
2878,chimney,119
2879,dues,119
2880,le,119
2881,thick,119
2882,cent,119
2883,social,119
2884,sandy,119
2885,blown,119
2886,whip,119
2887,laying,119
2888,ate,119
2889,forevermore,119
2890,tag,118
2891,fishing,118
2892,prayin,118
2893,pussycat,118
2894,wail,118
2895,abused,118
2896,greener,118
2897,gladness,118
2898,other's,118
2899,jean,118
2900,sword,118
2901,granted,118
2902,skinny,118
2903,dawning,118
2904,toss,118
2905,meets,118
2906,clever,118
2907,chained,118
2908,saving,118
2909,pole,118
2910,greater,117
2911,fingertips,117
2912,cops,117
2913,glove,117
2914,winding,117
2915,tommy,117
2916,dr,117
2917,test,117
2918,waving,117
2919,changin,117
2920,visit,117
2921,curtain,117
2922,hapgood,116
2923,mashed,116
2924,loop,116
2925,fred,116
2926,fightin,116
2927,pearly,116
2928,giant,116
2929,spine,116
2930,salty,116
2931,mash,116
2932,joint,116
2933,liberty,116
2934,heave,116
2935,bliss,116
2936,deepest,116
2937,useless,116
2938,sleepless,116
2939,jailer,115
2940,tidings,115
2941,strung,115
2942,release,115
2943,grain,115
2944,heading,115
2945,champagne,115
2946,icy,115
2947,kicked,115
2948,visions,115
2949,weight,115
2950,letting,115
2951,pages,115
2952,devotion,115
2953,lark,115
2954,lands,115
2955,linda,115
2956,thief,115
2957,fog,115
2958,coloured,114
2959,bamboo,114
2960,tremble,114
2961,ignore,114
2962,why'd,114
2963,wound,114
2964,kindness,114
2965,bits,114
2966,newborn,114
2967,charming,114
2968,wh,113
2969,debt,113
2970,mix,113
2971,powder,113
2972,bomb,113
2973,peas,113
2974,annie,113
2975,bored,113
2976,ashore,113
2977,carnival,113
2978,sidewalk,113
2979,sends,113
2980,lil,113
2981,aboard,113
2982,alice,113
2983,rice,113
2984,pills,113
2985,rabbit,112
2986,satan,112
2987,ev'rything,112
2988,pan,112
2989,smooth,112
2990,should've,112
2991,whine,112
2992,waking,112
2993,hook,112
2994,french,112
2995,type,112
2996,passion,112
2997,favor,112
2998,cop,112
2999,tra,111
3000,ze,111
3001,soothe,111
3002,cows,111
3003,nellie,111
3004,emotion,111
3005,cousin,111
3006,force,111
3007,keepin,111
3008,towards,111
3009,el,111
3010,finished,111
3011,elephant,111
3012,depends,111
3013,aches,111
3014,liked,111
3015,eighteen,111
3016,created,111
3017,carrying,111
3018,hid,111
3019,traffic,111
3020,dancer,111
3021,twisted,111
3022,drew,111
3023,rags,111
3024,throughout,111
3025,climbing,111
3026,sow,110
3027,slippin,110
3028,notion,110
3029,straighten,110
3030,time's,110
3031,bridges,110
3032,candles,110
3033,liquor,110
3034,separate,110
3035,burden,110
3036,dances,110
3037,hawaii,110
3038,joined,110
3039,belonged,110
3040,garbage,110
3041,pleasures,110
3042,wop,109
3043,sport,109
3044,guitars,109
3045,supper,109
3046,coupe,109
3047,border,109
3048,using,109
3049,jazz,109
3050,noble,109
3051,beggar,109
3052,spider,109
3053,bam,109
3054,fake,109
3055,fan,109
3056,brightly,109
3057,wire,109
3058,bouquet,109
3059,evermore,109
3060,sticks,109
3061,seeking,109
3062,reflection,109
3063,relax,109
3064,gifts,109
3065,kindly,109
3066,limbo,108
3067,anne,108
3068,swept,108
3069,saviour,108
3070,soup,108
3071,blessings,108
3072,sparkle,108
3073,thursday,108
3074,loneliest,108
3075,lisa,108
3076,service,108
3077,rat,108
3078,mourn,108
3079,shouting,108
3080,information,108
3081,reap,108
3082,illusion,108
3083,cannonball,108
3084,bodies,108
3085,shoop,107
3086,wiggle,107
3087,seldom,107
3088,owe,107
3089,virgin,107
3090,heartbeat,107
3091,ups,107
3092,kin,107
3093,whale,107
3094,salesman,107
3095,seventh,107
3096,peaches,107
3097,nineteen,107
3098,rub,107
3099,houses,107
3100,bent,107
3101,mild,107
3102,woh,107
3103,treasures,107
3104,spending,107
3105,hooray,107
3106,egg,107
3107,doont,106
3108,dona,106
3109,al,106
3110,knocks,106
3111,mae,106
3112,heal,106
3113,tobacco,106
3114,cozy,106
3115,cents,106
3116,throwing,106
3117,concerned,106
3118,carousel,106
3119,echoes,106
3120,strain,106
3121,boogaloo,106
3122,millions,106
3123,rebel,106
3124,hoped,106
3125,rambling,106
3126,starry,106
3127,market,106
3128,rudolph,105
3129,hup,105
3130,dat,105
3131,violets,105
3132,frankie,105
3133,enter,105
3134,po,105
3135,glowing,105
3136,shotgun,105
3137,robbed,105
3138,pounds,105
3139,finish,105
3140,devil's,105
3141,consider,105
3142,justice,105
3143,patterns,105
3144,thats,105
3145,slipping,105
3146,returned,105
3147,uptown,105
3148,gleam,105
3149,lingers,105
3150,bung,104
3151,lu,104
3152,rio,104
3153,fol,104
3154,simon,104
3155,mary's,104
3156,parting,104
3157,bears,104
3158,ey,104
3159,habit,104
3160,parties,104
3161,brow,104
3162,palm,104
3163,hangs,104
3164,bended,104
3165,touches,104
3166,frightened,104
3167,strikes,104
3168,ties,104
3169,pawn,104
3170,butterflies,104
3171,sweetness,104
3172,regrets,104
3173,baba,103
3174,tumblin,103
3175,grant,103
3176,party's,103
3177,ass,103
3178,pounding,103
3179,team,103
3180,sooner,103
3181,boyfriend,103
3182,colder,103
3183,yell,103
3184,travelling,103
3185,willy,103
3186,drummer,103
3187,brass,103
3188,needle,103
3189,singer,103
3190,photograph,103
3191,gods,103
3192,returning,103
3193,follows,103
3194,ree,102
3195,playboy,102
3196,rainin,102
3197,canyon,102
3198,rescue,102
3199,pom,102
3200,ordinary,102
3201,torture,102
3202,valleys,102
3203,trumpet,102
3204,paying,102
3205,leader,102
3206,raging,102
3207,wig,102
3208,wearin,102
3209,wishin,102
3210,pressure,102
3211,staring,102
3212,headin,102
3213,understands,102
3214,united,102
3215,image,102
3216,hood,102
3217,madly,102
3218,riches,102
3219,handy,102
3220,frisco,102
3221,lower,102
3222,excited,102
3223,facts,102
3224,ronnie,101
3225,lack,101
3226,amazing,101
3227,touching,101
3228,patiently,101
3229,beads,101
3230,cuz,101
3231,belle,101
3232,jam,101
3233,you's,100
3234,blonde,100
3235,disappeared,100
3236,almighty,100
3237,antone,100
3238,timber,100
3239,swimming,100
3240,partner,100
3241,arrow,100
3242,halfway,100
3243,nails,100
3244,hobo,100
3245,peanut,100
3246,express,100
3247,louise,100
3248,forth,100
3249,forsake,100
3250,prepared,100
3251,salvation,100
3252,money's,100
3253,santa's,100
3254,jangle,100
3255,er,100
3256,anna,100
3257,creeping,100
3258,lord's,99
3259,port,99
3260,jug,99
3261,bush,99
3262,peggy,99
3263,fooled,99
3264,receive,99
3265,winning,99
3266,chimes,99
3267,symphony,99
3268,pushin,99
3269,post,99
3270,buttered,99
3271,wives,99
3272,booze,99
3273,believer,99
3274,keys,99
3275,drowning,99
3276,turkey,99
3277,bomp,98
3278,pace,98
3279,wars,98
3280,bluebirds,98
3281,invitation,98
3282,adieu,98
3283,helped,98
3284,nigh,98
3285,innocent,98
3286,bark,98
3287,freeze,98
3288,lightly,98
3289,dame,98
3290,jumping,98
3291,steam,98
3292,creep,98
3293,hail,98
3294,super,98
3295,seeds,98
3296,yearn,97
3297,catching,97
3298,fond,97
3299,surfer,97
3300,tho,97
3301,deed,97
3302,shakes,97
3303,spoonful,97
3304,pete,97
3305,shores,97
3306,deck,97
3307,gritty,97
3308,juice,97
3309,ton,97
3310,pressed,97
3311,lads,97
3312,fellows,97
3313,messing,97
3314,rid,97
3315,frost,97
3316,wastin,97
3317,anger,97
3318,drawn,97
3319,upstairs,97
3320,lili,96
3321,gemini,96
3322,startin,96
3323,cuddle,96
3324,drip,96
3325,oil,96
3326,guiding,96
3327,sparkling,96
3328,accustomed,96
3329,cease,96
3330,remembered,96
3331,crawling,96
3332,sandman,96
3333,jet,96
3334,france,96
3335,possess,96
3336,crowds,96
3337,snowflakes,96
3338,electric,96
3339,askin,96
3340,jailhouse,95
3341,irish,95
3342,general,95
3343,nitty,95
3344,johnson,95
3345,yodel,95
3346,houston,95
3347,loss,95
3348,rocket,95
3349,pat,95
3350,busted,95
3351,obey,95
3352,pig,95
3353,buys,95
3354,tock,94
3355,thrilled,94
3356,blossoms,94
3357,picnic,94
3358,answered,94
3359,cities,94
3360,another's,94
3361,thirteen,94
3362,softer,94
3363,frosty,94
3364,purpose,94
3365,hers,94
3366,ave,94
3367,blanket,94
3368,happily,94
3369,gotten,94
3370,drowned,94
3371,earn,94
3372,doom,94
3373,crew,94
3374,darkest,94
3375,lightnin,94
3376,rail,94
3377,bust,94
3378,leaning,94
3379,local,94
3380,offered,94
3381,knight,94
3382,gambler,94
3383,gamblin,94
3384,careless,93
3385,lucille,93
3386,beams,93
3387,fz,93
3388,fashion,93
3389,whoever,93
3390,itself,93
3391,rights,93
3392,beard,93
3393,tend,93
3394,harp,93
3395,engineer,93
3396,ghetto,93
3397,arrive,93
3398,frame,93
3399,settin,93
3400,web,93
3401,moses,93
3402,hog,92
3403,girlfriend,92
3404,railway,92
3405,hidin,92
3406,drill,92
3407,vote,92
3408,office,92
3409,fantastic,92
3410,hits,92
3411,carolina,92
3412,vacation,92
3413,pow,92
3414,breezes,92
3415,stockings,92
3416,meadows,92
3417,frank,92
3418,mammy,92
3419,camp,92
3420,victory,92
3421,warn,92
3422,drain,92
3423,heroes,92
3424,sailors,92
3425,haze,92
