token,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags,min_count_all_labels,max_count_all_labels,mean_count_all_labels,count_ratio_max_to_min,count_cv_all_labels,range_cosine_similarity,range_cosine_distance,adjacent_distance_mean,adjacent_distance_sum,adjacent_distance_max,dominant_jump_pair,one_step_dominance,count_1960_1969,count_1970_1979,count_1980_1989,count_1990_1999,count_2000_2009,count_2010_2019,cos_1960_1969__to__1970_1979,cos_1970_1979__to__1980_1989,cos_1980_1989__to__1990_1999,cos_1990_1999__to__2000_2009,cos_2000_2009__to__2010_2019,dist_1960_1969__to__1970_1979,dist_1970_1979__to__1980_1989,dist_1980_1989__to__1990_1999,dist_1990_1999__to__2000_2009,dist_2000_2009__to__2010_2019
sha,True,False,False,False,False,False,,370,4586,1499.1666666666667,12.394594594594595,0.9538374786447783,0.3207607567310333,0.6792392432689667,0.5228864908218384,2.614432454109192,0.6256223320960999,1990_1999__to__2000_2009,0.2392956571177764,370,578,924,969,1568,4586,0.530846357345581,0.5385949015617371,0.5082052946090698,0.37437766790390015,0.43354332447052,0.46915364265441895,0.46140509843826294,0.4917947053909302,0.6256223320960999,0.56645667552948
george,True,False,False,False,False,False,,233,6224,1662.0,26.71244635193133,1.2635954946477557,0.3656965494155884,0.6343034505844116,0.5226153075695038,2.613076537847519,0.6000312268733978,1970_1979__to__1980_1989,0.22962634970029014,233,327,543,908,1737,6224,0.4669356346130371,0.3999687731266022,0.43690797686576843,0.47400251030921936,0.609108567237854,0.5330643653869629,0.6000312268733978,0.5630920231342316,0.5259974896907806,0.390891432762146
mate,True,False,False,False,False,False,,132,8827,1983.8333333333333,66.87121212121212,1.568050604238674,0.17098896205425262,0.8290110379457474,0.515644508600235,2.578222543001175,0.5824762880802155,1980_1989__to__1990_1999,0.22592164887449362,134,132,350,694,1766,8827,0.4242432415485382,0.4707329571247101,0.41752371191978455,0.4800065755844116,0.6292709708213806,0.5757567584514618,0.5292670428752899,0.5824762880802155,0.5199934244155884,0.3707290291786194
baba,True,False,False,False,False,False,,103,3133,701.5,30.41747572815534,1.5575181809046388,0.2677310109138489,0.7322689890861511,0.5129530131816864,2.564765065908432,0.6039683222770691,2000_2009__to__2010_2019,0.2354868016198378,103,158,205,171,439,3133,0.5201496481895447,0.45142343640327454,0.5563371181488037,0.5112930536270142,0.3960316777229309,0.4798503518104553,0.5485765635967255,0.4436628818511963,0.48870694637298584,0.6039683222770691
rag,True,False,False,False,False,False,,177,4197,1185.8333333333333,23.71186440677966,1.1883805163612773,0.34336721897125244,0.6566327810287476,0.5102869689464569,2.5514348447322845,0.5701303780078888,1980_1989__to__1990_1999,0.22345480590460115,177,215,314,866,1346,4197,0.4539457857608795,0.45248451828956604,0.4298696219921112,0.4977021813392639,0.6145630478858948,0.5460542142391205,0.547515481710434,0.5701303780078888,0.5022978186607361,0.3854369521141052
china,True,False,False,False,False,False,,124,5208,1362.1666666666667,42.0,1.2915699478968066,0.32611358165740967,0.6738864183425903,0.5099500715732574,2.5497503578662872,0.6852006614208221,1960_1969__to__1970_1979,0.2687324503384794,124,256,519,813,1253,5208,0.31479933857917786,0.4502720832824707,0.482183575630188,0.531083345413208,0.6719112992286682,0.6852006614208221,0.5497279167175293,0.517816424369812,0.468916654586792,0.3280887007713318
bug,True,False,False,False,False,False,,153,4265,1219.1666666666667,27.875816993464053,1.1791978706217792,0.38794317841529846,0.6120568215847015,0.508233493566513,2.5411674678325653,0.6282693445682526,1970_1979__to__1980_1989,0.24723649760246677,153,154,321,1060,1362,4265,0.46269530057907104,0.37173065543174744,0.43787968158721924,0.5779893398284912,0.6085375547409058,0.537304699420929,0.6282693445682526,0.5621203184127808,0.4220106601715088,0.39146244525909424
jean,True,False,False,False,False,False,,118,4737,1162.1666666666667,40.144067796610166,1.3997881794452691,0.37022775411605835,0.6297722458839417,0.5080479204654693,2.540239602327347,0.5741798281669617,1980_1989__to__1990_1999,0.22603372833054913,118,289,329,424,1076,4737,0.5042109489440918,0.45388898253440857,0.42582017183303833,0.4760713577270508,0.5997689366340637,0.4957890510559082,0.5461110174655914,0.5741798281669617,0.5239286422729492,0.4002310633659363
saint,True,False,False,False,False,False,,225,13923,3154.5,61.88,1.5491239488024773,0.3913070261478424,0.6086929738521576,0.5062263131141662,2.5311315655708313,0.5749641060829163,1980_1989__to__1990_1999,0.22715694194001645,225,305,500,1337,2637,13923,0.5021260380744934,0.485064297914505,0.42503589391708374,0.438111811876297,0.6185303926467896,0.4978739619255066,0.514935702085495,0.5749641060829163,0.561888188123703,0.38146960735321045
mellow,True,False,False,False,False,False,,248,3624,1093.0,14.612903225806452,1.0552798299152357,0.45883622765541077,0.5411637723445892,0.5054804623126984,2.527402311563492,0.5544616281986237,1970_1979__to__1980_1989,0.21938004316203413,248,611,409,717,949,3624,0.6052582263946533,0.44553837180137634,0.4869425296783447,0.447841078042984,0.4870174825191498,0.3947417736053467,0.5544616281986237,0.5130574703216553,0.552158921957016,0.5129825174808502
